scenario,method,method_type,seed_index,seed_value,full_front_size,matched_output_cardinality,matched_single_hv_analytic_ref1p2,compromise_max_score,compromise_sum_tiebreak,objective_cost,objective_negative_reliability,objective_negative_renewable,objective_risk,objective_negative_quality,portfolio_size,selected_candidate_ids,selected_set_sha256
preference_aware_support,TRACE-MOEA,shared_custom_moea,25,301382,39,1,0.0262295067,0.9885202007,2.9644682963,926.5739607940,-8.1943820996,-126.3067371789,0.2137831763,-0.7733333333,12,rts-zone-11.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-3-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-33.0-reliability-automation;rts-zone-36.0-flexible-renewable-support;simbench-LV5.202-feeder-reinforcement;simbench-LV5.205-feeder-reinforcement,77e2ba9dd5babc654a320f962f40bee94c214369eadfc990195050404c2c1942
preference_aware_support,TRACE-MOEA,shared_custom_moea,26,309301,40,1,0.0262104310,0.9857478376,2.9488386913,880.4339803970,-4.8043892443,-156.8097212211,0.2040635507,-0.7636363636,11,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support;simbench-LV5.211-feeder-reinforcement,df7d40a801a452341480ab5868e1ca9100489ee726225980caeb9c37eff44301
preference_aware_support,TRACE-MOEA,shared_custom_moea,27,317220,38,1,0.0191566569,0.9855725281,3.0455341571,993.8340000000,-2.4849948240,-158.7385684211,0.1891000000,-0.7658333333,12,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-reliability-automation;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-26.0-transmission-reinforcement;rts-zone-26.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support,c42355f0005423c480f22fb59d1b5c973becb9e93bd793ff88be52778b08bf1f
preference_aware_support,TRACE-MOEA,shared_custom_moea,28,325139,39,1,0.0224916705,0.9859070461,3.0417152241,1017.3239411910,-10.6020566217,-155.0580268211,0.2281613210,-0.7692307692,13,rts-zone-11.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support;simbench-LV5.203-feeder-reinforcement;simbench-LV5.206-feeder-reinforcement;simbench-LV5.207-feeder-reinforcement,786c302de704417544bbb41b5aacf509547a2c3b0f1a2b7fbd1c7fa20b0fed9d
preference_aware_support,TRACE-MOEA,shared_custom_moea,29,333058,39,1,0.0144115418,0.9833388115,3.1211418171,1104.9720000000,-3.0358115626,-183.3150821053,0.1826857143,-0.7714285714,14,rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-34.0-reliability-automation;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-reliability-automation,304b88bb69b94c8fc1020c18b15fc850d39b82f8ccd0462930c388e5adb1a135
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,0,103709,39,1,0.0128799481,0.9848967360,3.1511864257,1133.1100000000,-3.0994340924,-166.1739852632,0.1861428571,-0.7707142857,14,rts-zone-11.0-reliability-automation;rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-14.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-reliability-automation;rts-zone-23.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-transmission-reinforcement;rts-zone-31.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support,4ef429977a85236f8f6894ec2cdb99957569177038b87c02f44d97a890066668
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,1,111628,39,1,0.0131227207,0.9843912736,3.1469976380,1127.9180000000,-3.0008115626,-171.7353452632,0.1861428571,-0.7707142857,14,rts-zone-11.0-reliability-automation;rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-14.0-transmission-reinforcement;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-24.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-34.0-reliability-automation;rts-zone-34.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support,f7ca1ce45779b0b632aebef889a8f03156ca1013299bfa866c7d36d626d7b1fe
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,2,119547,39,1,0.0135292318,0.9857919905,3.1323744215,1123.5740000000,-3.3327622497,-156.3239284211,0.1832857143,-0.7764285714,14,rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-26.0-reliability-automation;rts-zone-26.0-flexible-renewable-support;rts-zone-31.0-reliability-automation;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-reliability-automation;rts-zone-34.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-37.0-transmission-reinforcement,67b8e800d9a3c3dda8a75293944cc63efd727c0b46fa2c53cf6f98e71c9d3618
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,3,127466,39,1,0.0136679217,0.9844846268,3.1562373857,1104.3500000000,-2.4072222222,-170.7082252632,0.1958461538,-0.7584615385,13,rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-22.0-transmission-reinforcement;rts-zone-23.0-flexible-renewable-support;rts-zone-24.0-transmission-reinforcement;rts-zone-24.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support,c98263ae3023fdf488bb303a05ebf6cf50773592677365ed7170f158318a2ba4
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,4,135385,38,1,0.0135163332,0.9857621594,3.1588028494,1105.8440000000,-2.4072222222,-156.6521452632,0.1958461538,-0.7584615385,13,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-transmission-reinforcement;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-transmission-reinforcement;rts-zone-32.0-flexible-renewable-support;rts-zone-34.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support,434dc66373306a98bbfda2186f23191af4b53b0a02d59a1372783106c46be24a
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,5,143304,39,1,0.0126204435,0.9846255130,3.1633492177,1135.8940000000,-3.0468604252,-169.1581221053,0.1890000000,-0.7650000000,14,rts-zone-13.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-2-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-transmission-reinforcement;rts-zone-24.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-reliability-automation;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support,66d8a11023d1b5c258d9212a52a22a22b2cedf56db56adcdefa6914ae5e143f6
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,6,151223,37,1,0.0138158452,0.9863504122,3.1248725731,1143.8079803970,-6.3026790361,-150.1798812211,0.1892199372,-0.7840000000,15,rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-14.0-reliability-automation;rts-zone-16.0-flexible-renewable-support;rts-zone-24.0-reliability-automation;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-35.0-reliability-automation;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-reliability-automation;rts-zone-37.0-flexible-renewable-support;simbench-LV5.213-feeder-reinforcement,b753ed7e31567df128dcc42482b9a812e845898b6a7cb082ec2dbe3e055017ad
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,7,159142,39,1,0.0177895003,0.9864256698,3.0935476731,1049.6879803970,-5.4083313647,-149.3518580632,0.2053768506,-0.7623076923,13,rts-zone-13.0-flexible-renewable-support;rts-zone-14.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-3-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-34.0-transmission-reinforcement;rts-zone-36.0-flexible-renewable-support;simbench-LV5.209-feeder-reinforcement,2297788089dfb6466b2b2b52c14fe45d63ada003c4f4b515b491fa9a03e9c548
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,8,167061,38,1,0.0180009900,0.9875609537,3.0924847992,1098.8899411910,-11.1256459620,-136.8608731368,0.2230640838,-0.7792857143,14,rts-zone-13.0-transmission-reinforcement;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-reliability-automation;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-24.0-reliability-automation;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;simbench-LV5.205-feeder-reinforcement;simbench-LV5.210-feeder-reinforcement;simbench-LV5.213-feeder-reinforcement,e4f4b22bc62f880249854eee16d5abb8f96a654bae9fe08cc13ba1f3a889315c
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,9,174980,38,1,0.0154694586,0.9857213171,3.1313839427,1121.1139607940,-8.2826622014,-157.1015140211,0.2136141511,-0.7707142857,14,rts-zone-13.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-reliability-automation;rts-zone-22.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-34.0-transmission-reinforcement;rts-zone-34.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;simbench-LV5.210-feeder-reinforcement;simbench-LV5.212-feeder-reinforcement,1abc3c1f9d75971cdcb2afa5313e251587d76b20195e8859691efc3f08c8a976
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,10,182899,39,1,0.0158609840,0.9852021714,3.1054540605,1065.0400000000,-2.6755503795,-162.8134252632,0.1890461538,-0.7653846154,13,rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-transmission-reinforcement;rts-zone-24.0-flexible-renewable-support;rts-zone-26.0-reliability-automation;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support,8043fdb3e85a424fddb7e4ce9f22cc1043c00036be60f78cba1abcb422cbdbb0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,11,190818,38,1,0.0148501563,0.9836882733,3.1311747005,1082.4500000000,-2.4422222222,-179.4701221053,0.1921230769,-0.7592307692,13,rts-zone-11.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-24.0-flexible-renewable-support;rts-zone-26.0-transmission-reinforcement;rts-zone-26.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support,c3d82d5411a2c910519933820ad3b9630da738d569e84c2b9c96f89ec93b671a
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,12,198737,39,1,0.0142414112,0.9852563533,3.1381228499,1096.6240000000,-2.6405503795,-162.2172884211,0.1927692308,-0.7646153846,13,rts-zone-13.0-flexible-renewable-support;rts-zone-16.0-reliability-automation;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-25.0-transmission-reinforcement;rts-zone-26.0-flexible-renewable-support;rts-zone-32.0-transmission-reinforcement;rts-zone-32.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support,3b7020633876803e300ceefbf1ec6a7ae8a0b47d2ec9015fa2b5e8c364fc6891
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,13,206656,38,1,0.0185731535,0.9840130331,3.0635769460,1001.3900000000,-2.2516666667,-175.8969452632,0.1924333333,-0.7591666667,12,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-transmission-reinforcement;rts-zone-31.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support,7ef451d424f9191414b3a46f60566abfbcdf3ba030b2d3b7940871ed940d4b75
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,14,214575,39,1,0.0122611638,0.9848896552,3.1696890628,1142.4720000000,-2.8661059351,-177.7774821053,0.1890000000,-0.7650000000,14,rts-zone-14.0-flexible-renewable-support;rts-zone-15.0-transmission-reinforcement;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-reliability-automation;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support,9dcce3beb4990a4931c06bcd530cb51e285c389890dcb2d344c25f9b2c019c39
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,15,222494,39,1,0.0141240094,0.9857775771,3.1148044736,1116.5340000000,-3.5660904070,-156.4825115789,0.1804285714,-0.7821428571,14,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-reliability-automation;rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-reliability-automation;rts-zone-22.0-flexible-renewable-support;rts-zone-24.0-transmission-reinforcement;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-32.0-reliability-automation;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-reliability-automation;rts-zone-36.0-flexible-renewable-support,8cc20782101c3e7ea730c4d77adaf638f7d8fa154d740cdaf0e2f4c71cb19e8e
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,16,230413,39,1,0.0172986032,0.9835334142,3.0770000060,1040.2180000000,-2.7105503795,-181.1739621053,0.1853230769,-0.7661538462,13,rts-zone-11.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-reliability-automation;rts-zone-32.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support,106298454b1d119621048071fd2c0714e0afface489479cd84bb3394197110a3
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,17,238332,39,1,0.0132827679,0.9852690788,3.1672414916,1139.3299803970,-5.5608597571,-162.0772749053,0.2041642184,-0.7621428571,14,rts-zone-1-flexible-renewable-support;rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-14.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-26.0-transmission-reinforcement;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support;simbench-LV5.201-feeder-reinforcement,81d75c08d91466e536ebcac61703fd3a567509b8fad4bfb819fc3d81d41d4d7b
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,18,246251,38,1,0.0128820754,0.9838415815,3.1511910493,1133.4200000000,-3.0008115626,-177.7833452632,0.1861428571,-0.7707142857,14,rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-14.0-reliability-automation;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-transmission-reinforcement;rts-zone-24.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-31.0-reliability-automation;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support,4e69c10bffc051302084b0ba88b0e5d8146daff637527b0df132d591e14f7a70
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,19,254170,38,1,0.0137936736,0.9857877583,3.1350550352,1113.9600000000,-3.1273604017,-156.3704926989,0.1869636364,-0.7718181818,11,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-36.0-transmission-reinforcement;rts-zone-36.0-flexible-renewable-support;simbench-LV5.202-protection-automation,2aa4a20d1081e6a39014fff2b0a9410d7d333a9cc0a9aa58a39bc75805e78c25
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,20,262089,38,1,0.0149721238,0.9844848907,3.1287851110,1078.7540000000,-2.4422222222,-170.7053221053,0.1921230769,-0.7592307692,13,rts-zone-14.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-transmission-reinforcement;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-34.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support,4b95a0233556fa236256948d150bfc38d307e9a917e1cf72bf6ef7d71aa8f6bc
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,21,270008,38,1,0.0154548008,0.9841554950,3.1129573840,1074.9580000000,-2.6755503795,-174.3295052632,0.1890461538,-0.7653846154,13,rts-zone-12.0-flexible-renewable-support;rts-zone-16.0-transmission-reinforcement;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-reliability-automation;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support,0f92b1fdf39c4ec19d00ca487e73e2b07182fb2bb88eeb51f74a2a33df3ebb7b
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,22,277927,39,1,0.0137695631,0.9847632000,3.1516774698,1133.1379803970,-5.5743840682,-167.6432180632,0.2013070755,-0.7678571429,14,rts-zone-12.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-transmission-reinforcement;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-24.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-32.0-reliability-automation;rts-zone-32.0-flexible-renewable-support;rts-zone-34.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;simbench-LV5.212-feeder-reinforcement,b58a01c7d6644f766adc3b0d51bfaefcba3d1539e4466f519720f5444a6e8483
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,23,285846,37,1,0.0130711314,0.9861326018,3.1578792391,1120.5124521148,-2.6809941373,-152.5763452632,0.1911166667,-0.7641666667,12,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-14.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-transmission-reinforcement;rts-zone-24.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;simbench-HV1-storage-flexibility,ec76aa0a3f08b6aee4bd78b209b2e33e4f4d31454f3df06a4762688f11c2a8cf
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,24,293765,39,1,0.0222182197,0.9872828916,3.0190196439,1006.1079607940,-8.3604348031,-139.9202571789,0.2087537012,-0.7784615385,13,rts-zone-11.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-reliability-automation;rts-zone-17.0-reliability-automation;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;simbench-LV5.207-feeder-reinforcement;simbench-LV5.208-feeder-reinforcement,084e7832f2dd83958d5f91fa68b7a942ba967a6d3bdffa12e35a49e3fa4683d9
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,25,301684,39,1,0.0122922249,0.9857413984,3.1852018684,1130.2420000000,-2.3722222222,-156.8805684211,0.1995692308,-0.7576923077,13,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-transmission-reinforcement;rts-zone-22.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-transmission-reinforcement;rts-zone-27.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-transmission-reinforcement,bd7ac1d6395364239b3e8623b84d3b781f28860a742035f7b02b900b6fa8ead7
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,26,309603,39,1,0.0165101247,0.9855885409,3.0906219276,1061.3051958709,-3.3578369331,-158.5623862632,0.1878307692,-0.7700000000,13,rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-reliability-automation;rts-zone-13.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-22.0-transmission-reinforcement;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support;simbench-LV5.213-storage-flexibility,70fbef2346a9802e06aa20b529e60ee0d67d7210afe5e6a04eb5f5e0a5995cd4
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,27,317522,38,1,0.0149523719,0.9874808659,3.1567339656,1118.5159607940,-7.7887784885,-137.7420403368,0.2260767781,-0.7638461538,13,rts-zone-12.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-transmission-reinforcement;rts-zone-22.0-transmission-reinforcement;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-36.0-transmission-reinforcement;simbench-LV5.202-feeder-reinforcement;simbench-LV5.212-feeder-reinforcement,3d45d2627f5eb402c4ed83e65d8d0b6effbac0190b587592a0e28c5053f9e93c
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,28,325441,39,1,0.0130799628,0.9843827738,3.1669148431,1116.8540000000,-2.4072222222,-171.8288652632,0.1958461538,-0.7584615385,13,rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-transmission-reinforcement;rts-zone-16.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-34.0-flexible-renewable-support;rts-zone-36.0-transmission-reinforcement;rts-zone-36.0-flexible-renewable-support,3db1c524d155e4125eb170def605e0fcdeb80d5afeedada21a0791305879754b
