method,rolling_origin,seed,forecast_target_date_utc,target_count,mape,wape,mae,rmse,smape
CSA-Poincare-Shared,2017-04-01T00:00:00Z,71,2017-04-22,144,0.0655743150,0.0730875742,2199.0855712891,2916.9862063055,0.0627440558
CSA-Poincare-Shared,2017-04-01T00:00:00Z,71,2017-04-23,144,0.0447241323,0.0425732637,1170.5897691515,1528.6374944085,0.0455708265
CSA-Poincare-Shared,2017-04-01T00:00:00Z,71,2017-04-24,144,0.0961198059,0.1027836002,3382.4309217665,5023.2608567000,0.1034016390
CSA-Poincare-Shared,2017-04-01T00:00:00Z,71,2017-04-25,144,0.1007441029,0.0839570919,2783.6542154948,4686.3412909708,0.0874989254
CSA-Poincare-Shared,2017-04-01T00:00:00Z,71,2017-04-26,144,0.0421190588,0.0431164809,1520.9803670247,2468.8501736886,0.0435948195
CSA-Poincare-Shared,2017-04-01T00:00:00Z,71,2017-04-27,144,0.0531854595,0.0348316070,1236.3343844944,1625.3179754036,0.0505179386
CSA-Poincare-Shared,2017-04-01T00:00:00Z,71,2017-04-28,144,0.0298486540,0.0239095033,839.9193522135,1060.7225197498,0.0299894957
CSA-Poincare-Shared,2017-04-01T00:00:00Z,71,2017-04-29,144,0.0446452298,0.0500075353,1490.2635904948,2141.0177731539,0.0431154007
TargetSelfContext-Matched,2017-04-01T00:00:00Z,11,2017-04-02,144,0.0376292908,0.0382112515,1044.3505791558,1394.0374512828,0.0375600306
TargetSelfContext-Matched,2017-04-01T00:00:00Z,11,2017-04-03,144,0.0363517157,0.0374162677,1256.6345757378,1701.3300592356,0.0371902041
TargetSelfContext-Matched,2017-04-01T00:00:00Z,11,2017-04-04,144,0.0235869067,0.0231915038,793.4432983398,1021.6961517484,0.0238217707
TargetSelfContext-Matched,2017-04-01T00:00:00Z,11,2017-04-05,144,0.0193611959,0.0202495241,700.1140475803,1011.3262623926,0.0192210275
TargetSelfContext-Matched,2017-04-01T00:00:00Z,11,2017-04-06,144,0.0237351553,0.0214608918,746.0778672960,993.6560675820,0.0237759594
TargetSelfContext-Matched,2017-04-01T00:00:00Z,11,2017-04-07,144,0.0259657109,0.0257238285,884.7998453776,1128.9520581984,0.0260294666
TargetSelfContext-Matched,2017-04-01T00:00:00Z,11,2017-04-08,144,0.0321753205,0.0345392204,1012.8423122830,1493.1904119477,0.0316128359
TargetSelfContext-Matched,2017-04-01T00:00:00Z,11,2017-04-09,144,0.0351223650,0.0389849375,1037.0120781793,1615.4213153023,0.0344785580
TargetSelfContext-Matched,2017-04-01T00:00:00Z,11,2017-04-10,144,0.0292634327,0.0316769033,1045.0890909831,1590.7873641940,0.0293039193
TargetSelfContext-Matched,2017-04-01T00:00:00Z,11,2017-04-11,144,0.0187037523,0.0193528403,654.0904676649,935.8949066595,0.0187510605
TargetSelfContext-Matched,2017-04-01T00:00:00Z,11,2017-04-12,144,0.0270025089,0.0248937623,847.3338012695,1122.6184789488,0.0268225890
TargetSelfContext-Matched,2017-04-01T00:00:00Z,11,2017-04-13,144,0.0577953187,0.0517206477,1710.2328423394,2360.5742006380,0.0546299523
TargetSelfContext-Matched,2017-04-01T00:00:00Z,11,2017-04-14,144,0.1031838555,0.1142534056,3440.8754136827,5817.2673627825,0.0938428240
TargetSelfContext-Matched,2017-04-01T00:00:00Z,11,2017-04-15,144,0.0660520019,0.0703879302,1973.4949069553,2793.2855841676,0.0653952478
TargetSelfContext-Matched,2017-04-01T00:00:00Z,11,2017-04-16,144,0.0935263623,0.0953328588,2412.8313530816,3493.3645431565,0.0880180263
TargetSelfContext-Matched,2017-04-01T00:00:00Z,11,2017-04-17,144,0.1885342980,0.1632862680,4293.9366319444,5859.6835092671,0.1620651036
TargetSelfContext-Matched,2017-04-01T00:00:00Z,11,2017-04-18,144,0.1041307023,0.1094569700,3689.6177164714,4718.7207097210,0.1101660925
TargetSelfContext-Matched,2017-04-01T00:00:00Z,11,2017-04-19,144,0.0431403745,0.0452857241,1581.6990152995,2126.9161512760,0.0444218592
TargetSelfContext-Matched,2017-04-01T00:00:00Z,11,2017-04-20,144,0.0286856395,0.0297276306,1045.8081461589,1409.2627266676,0.0287841131
TargetSelfContext-Matched,2017-04-01T00:00:00Z,11,2017-04-21,144,0.0394239819,0.0414874888,1442.8595852322,2017.2821057434,0.0395221725
TargetSelfContext-Matched,2017-04-01T00:00:00Z,11,2017-04-22,144,0.0735210400,0.0808249693,2431.8911336263,3237.6373755023,0.0699503915
TargetSelfContext-Matched,2017-04-01T00:00:00Z,11,2017-04-23,144,0.0473860710,0.0468164331,1287.2594875760,1672.5941149021,0.0478639699
TargetSelfContext-Matched,2017-04-01T00:00:00Z,11,2017-04-24,144,0.0800437682,0.0845931321,2783.8140055339,4302.8024531238,0.0849845867
TargetSelfContext-Matched,2017-04-01T00:00:00Z,11,2017-04-25,144,0.0907649057,0.0744473762,2468.3531561957,4287.5500655651,0.0791954422
TargetSelfContext-Matched,2017-04-01T00:00:00Z,11,2017-04-26,144,0.0428882839,0.0443870549,1565.8012356228,2579.9656141799,0.0445068177
TargetSelfContext-Matched,2017-04-01T00:00:00Z,11,2017-04-27,144,0.0524082714,0.0370317770,1314.4285685221,1707.0390735835,0.0502712111
TargetSelfContext-Matched,2017-04-01T00:00:00Z,11,2017-04-28,144,0.0311413978,0.0255068877,896.0340304905,1119.4310698744,0.0315081159
TargetSelfContext-Matched,2017-04-01T00:00:00Z,11,2017-04-29,144,0.0524085119,0.0567613444,1691.5323757595,2282.4663240841,0.0503840427
TargetSelfContext-Matched,2017-04-01T00:00:00Z,23,2017-04-02,144,0.0377864641,0.0378272136,1033.8544514974,1365.6436366787,0.0378606020
TargetSelfContext-Matched,2017-04-01T00:00:00Z,23,2017-04-03,144,0.0379076462,0.0389972315,1309.7316351997,1751.4542089607,0.0387943328
TargetSelfContext-Matched,2017-04-01T00:00:00Z,23,2017-04-04,144,0.0245090501,0.0250749763,857.8819240994,1142.8850872812,0.0247798162
TargetSelfContext-Matched,2017-04-01T00:00:00Z,23,2017-04-05,144,0.0209855790,0.0211700845,731.9418199327,1067.5869701912,0.0207671241
TargetSelfContext-Matched,2017-04-01T00:00:00Z,23,2017-04-06,144,0.0282579703,0.0246596251,857.2803344727,1113.4205733033,0.0280269108
TargetSelfContext-Matched,2017-04-01T00:00:00Z,23,2017-04-07,144,0.0260533967,0.0251682335,865.6895345052,1109.3312136196,0.0260130269
TargetSelfContext-Matched,2017-04-01T00:00:00Z,23,2017-04-08,144,0.0329365412,0.0363704397,1066.5417412652,1531.0188854664,0.0323285921
TargetSelfContext-Matched,2017-04-01T00:00:00Z,23,2017-04-09,144,0.0377964668,0.0406812751,1082.1352132161,1595.6564641390,0.0373777739
TargetSelfContext-Matched,2017-04-01T00:00:00Z,23,2017-04-10,144,0.0308421009,0.0340114748,1122.1116197374,1646.0709969030,0.0310396077
TargetSelfContext-Matched,2017-04-01T00:00:00Z,23,2017-04-11,144,0.0197299007,0.0206620034,698.3377753364,1000.1564713652,0.0197963493
TargetSelfContext-Matched,2017-04-01T00:00:00Z,23,2017-04-12,144,0.0284573878,0.0257996564,878.1686197917,1159.9636245752,0.0282094592
TargetSelfContext-Matched,2017-04-01T00:00:00Z,23,2017-04-13,144,0.0638685195,0.0569197419,1882.1499023438,2569.1437378311,0.0602051836
TargetSelfContext-Matched,2017-04-01T00:00:00Z,23,2017-04-14,144,0.1074797128,0.1189799489,3583.2208116319,5996.3495571520,0.0976087530
TargetSelfContext-Matched,2017-04-01T00:00:00Z,23,2017-04-15,144,0.0689855045,0.0739805720,2074.2232598199,2953.7596567504,0.0682844183
TargetSelfContext-Matched,2017-04-01T00:00:00Z,23,2017-04-16,144,0.0861589848,0.0848878432,2148.4727511936,3009.1406474627,0.0816252468
TargetSelfContext-Matched,2017-04-01T00:00:00Z,23,2017-04-17,144,0.1893653767,0.1641313392,4316.1594577365,6006.8181731291,0.1622888433
TargetSelfContext-Matched,2017-04-01T00:00:00Z,23,2017-04-18,144,0.1030762268,0.1092997946,3684.3195868598,4711.9631344550,0.1088216735
TargetSelfContext-Matched,2017-04-01T00:00:00Z,23,2017-04-19,144,0.0440270158,0.0454494355,1587.4169786241,2082.4674572902,0.0452846905
TargetSelfContext-Matched,2017-04-01T00:00:00Z,23,2017-04-20,144,0.0295027806,0.0282823985,994.9653591580,1290.4509595762,0.0295913757
TargetSelfContext-Matched,2017-04-01T00:00:00Z,23,2017-04-21,144,0.0370682795,0.0375962039,1307.5277574327,1855.3591091236,0.0375024769
TargetSelfContext-Matched,2017-04-01T00:00:00Z,23,2017-04-22,144,0.0673399139,0.0768148890,2311.2343750000,3226.1540350221,0.0642379135
TargetSelfContext-Matched,2017-04-01T00:00:00Z,23,2017-04-23,144,0.0518308741,0.0533406238,1466.6479153103,2020.6645158610,0.0530140626
TargetSelfContext-Matched,2017-04-01T00:00:00Z,23,2017-04-24,144,0.0988478107,0.1052723950,3464.3328653971,5035.3607166856,0.1063390728
TargetSelfContext-Matched,2017-04-01T00:00:00Z,23,2017-04-25,144,0.0945308793,0.0776306967,2573.8983018663,4455.7981689976,0.0821890297
TargetSelfContext-Matched,2017-04-01T00:00:00Z,23,2017-04-26,144,0.0431113098,0.0443634123,1564.9672173394,2537.6169154868,0.0446989753
TargetSelfContext-Matched,2017-04-01T00:00:00Z,23,2017-04-27,144,0.0580996205,0.0405147241,1438.0544230143,1808.8803558375,0.0554477591
TargetSelfContext-Matched,2017-04-01T00:00:00Z,23,2017-04-28,144,0.0335074384,0.0275326077,967.1957533095,1170.8776122986,0.0337124079
TargetSelfContext-Matched,2017-04-01T00:00:00Z,23,2017-04-29,144,0.0476816709,0.0511843608,1525.3339097765,2088.2758768767,0.0460105226
TargetSelfContext-Matched,2017-04-01T00:00:00Z,47,2017-04-02,144,0.0418851858,0.0402909926,1101.1919216580,1443.1929828590,0.0419662673
TargetSelfContext-Matched,2017-04-01T00:00:00Z,47,2017-04-03,144,0.0333393745,0.0341464181,1146.8158704970,1554.3600930470,0.0340766124
TargetSelfContext-Matched,2017-04-01T00:00:00Z,47,2017-04-04,144,0.0238597646,0.0233761970,799.7621459961,1035.6973772016,0.0241123640
TargetSelfContext-Matched,2017-04-01T00:00:00Z,47,2017-04-05,144,0.0181370148,0.0193490060,668.9792209201,1005.6621487426,0.0180696335
TargetSelfContext-Matched,2017-04-01T00:00:00Z,47,2017-04-06,144,0.0197544975,0.0171643558,596.7108018663,796.0157774813,0.0197784350
TargetSelfContext-Matched,2017-04-01T00:00:00Z,47,2017-04-07,144,0.0184792873,0.0181189606,623.2219102648,873.2345793596,0.0185244453
TargetSelfContext-Matched,2017-04-01T00:00:00Z,47,2017-04-08,144,0.0317508533,0.0349254508,1024.1682942708,1549.4681375093,0.0312269047
TargetSelfContext-Matched,2017-04-01T00:00:00Z,47,2017-04-09,144,0.0426929117,0.0454460109,1208.8787434896,1715.2510840473,0.0422495783
TargetSelfContext-Matched,2017-04-01T00:00:00Z,47,2017-04-10,144,0.0305376218,0.0330710766,1091.0858629015,1595.8890534345,0.0306739309
TargetSelfContext-Matched,2017-04-01T00:00:00Z,47,2017-04-11,144,0.0183771935,0.0182073071,615.3735487196,858.3637183929,0.0184610911
TargetSelfContext-Matched,2017-04-01T00:00:00Z,47,2017-04-12,144,0.0239310679,0.0214034358,728.5300767687,960.1662434976,0.0238652356
TargetSelfContext-Matched,2017-04-01T00:00:00Z,47,2017-04-13,144,0.0553249046,0.0482906984,1596.8156263563,2309.0813380546,0.0520238706
TargetSelfContext-Matched,2017-04-01T00:00:00Z,47,2017-04-14,144,0.0979598612,0.1105509905,3329.3728366428,5853.4934045540,0.0888843261
TargetSelfContext-Matched,2017-04-01T00:00:00Z,47,2017-04-15,144,0.0626452182,0.0665876198,1866.9440646701,2679.2674068934,0.0622046704
TargetSelfContext-Matched,2017-04-01T00:00:00Z,47,2017-04-16,144,0.0912668350,0.0908383300,2299.0768703885,3258.3830994755,0.0862923080
TargetSelfContext-Matched,2017-04-01T00:00:00Z,47,2017-04-17,144,0.1965768423,0.1726627034,4540.5086195204,6281.9081863635,0.1676433640
TargetSelfContext-Matched,2017-04-01T00:00:00Z,47,2017-04-18,144,0.1012830211,0.1067993015,3600.0320027669,4546.3280176742,0.1069275116
TargetSelfContext-Matched,2017-04-01T00:00:00Z,47,2017-04-19,144,0.0467186275,0.0486792587,1700.2253350152,2237.6466497388,0.0482279107
TargetSelfContext-Matched,2017-04-01T00:00:00Z,47,2017-04-20,144,0.0262640497,0.0259654074,913.4543863932,1245.8504289501,0.0263351940
TargetSelfContext-Matched,2017-04-01T00:00:00Z,47,2017-04-21,144,0.0341496912,0.0377640658,1313.3656887478,1891.4372848607,0.0343469654
TargetSelfContext-Matched,2017-04-01T00:00:00Z,47,2017-04-22,144,0.0730583390,0.0828526065,2492.8994208442,3400.3214622812,0.0694032214
TargetSelfContext-Matched,2017-04-01T00:00:00Z,47,2017-04-23,144,0.0439822435,0.0448210376,1232.3943142361,1674.6923539939,0.0448500896
TargetSelfContext-Matched,2017-04-01T00:00:00Z,47,2017-04-24,144,0.0926749620,0.0981541387,3230.0833333333,4809.2191298757,0.0993922963
TargetSelfContext-Matched,2017-04-01T00:00:00Z,47,2017-04-25,144,0.0912410369,0.0750380005,2487.9357028537,4257.8029170489,0.0799336170
TargetSelfContext-Matched,2017-04-01T00:00:00Z,47,2017-04-26,144,0.0413538985,0.0429131572,1513.8079020182,2551.3040272545,0.0430935761
TargetSelfContext-Matched,2017-04-01T00:00:00Z,47,2017-04-27,144,0.0492589288,0.0327113644,1161.0771959093,1541.6834183352,0.0470243459
TargetSelfContext-Matched,2017-04-01T00:00:00Z,47,2017-04-28,144,0.0288838276,0.0226483310,795.6155056424,993.4416920456,0.0292085301
TargetSelfContext-Matched,2017-04-01T00:00:00Z,47,2017-04-29,144,0.0479863231,0.0528978870,1576.3983289931,2291.9174964324,0.0459981532
TargetSelfContext-Matched,2017-04-01T00:00:00Z,59,2017-04-02,144,0.0360427746,0.0351931450,961.8627997504,1272.4340365224,0.0358959712
TargetSelfContext-Matched,2017-04-01T00:00:00Z,59,2017-04-03,144,0.0347265735,0.0355184072,1192.8944634332,1664.2028817336,0.0355832247
TargetSelfContext-Matched,2017-04-01T00:00:00Z,59,2017-04-04,144,0.0236715717,0.0233000782,797.1579182943,1029.0706358532,0.0238710062
TargetSelfContext-Matched,2017-04-01T00:00:00Z,59,2017-04-05,144,0.0188732678,0.0201561781,696.8866712782,1020.8156790058,0.0186880042
TargetSelfContext-Matched,2017-04-01T00:00:00Z,59,2017-04-06,144,0.0213005902,0.0191694422,666.4166937934,893.2633330970,0.0212448966
TargetSelfContext-Matched,2017-04-01T00:00:00Z,59,2017-04-07,144,0.0217788340,0.0223180907,767.6556871202,1093.3703887084,0.0218931521
TargetSelfContext-Matched,2017-04-01T00:00:00Z,59,2017-04-08,144,0.0329215018,0.0370969594,1087.8465033637,1569.1820099439,0.0322862519
TargetSelfContext-Matched,2017-04-01T00:00:00Z,59,2017-04-09,144,0.0362514545,0.0401369665,1067.6564263238,1597.3566712830,0.0356114875
TargetSelfContext-Matched,2017-04-01T00:00:00Z,59,2017-04-10,144,0.0284405895,0.0310571035,1024.6405639648,1544.9914207669,0.0286567595
TargetSelfContext-Matched,2017-04-01T00:00:00Z,59,2017-04-11,144,0.0193802315,0.0197720119,668.2576972114,920.3165899503,0.0193848649
TargetSelfContext-Matched,2017-04-01T00:00:00Z,59,2017-04-12,144,0.0277120326,0.0258383965,879.4872572157,1170.5763501517,0.0274414296
TargetSelfContext-Matched,2017-04-01T00:00:00Z,59,2017-04-13,144,0.0586924401,0.0523021091,1729.4598727756,2478.9744265981,0.0550909742
TargetSelfContext-Matched,2017-04-01T00:00:00Z,59,2017-04-14,144,0.1010966748,0.1130743094,3405.3655463325,5858.5099982636,0.0917654070
TargetSelfContext-Matched,2017-04-01T00:00:00Z,59,2017-04-15,144,0.0654231502,0.0708582291,1986.6808675130,2853.3718315764,0.0648994696
TargetSelfContext-Matched,2017-04-01T00:00:00Z,59,2017-04-16,144,0.0909919875,0.0907224630,2296.1443277995,3241.4915806039,0.0857586714
TargetSelfContext-Matched,2017-04-01T00:00:00Z,59,2017-04-17,144,0.1892105149,0.1652398520,4345.3100043403,6044.7554823971,0.1622405207
TargetSelfContext-Matched,2017-04-01T00:00:00Z,59,2017-04-18,144,0.1048948769,0.1104417805,3722.8140869141,4797.7985502338,0.1111541621
TargetSelfContext-Matched,2017-04-01T00:00:00Z,59,2017-04-19,144,0.0412908531,0.0436806872,1525.6397298177,2024.5131994617,0.0424365120
TargetSelfContext-Matched,2017-04-01T00:00:00Z,59,2017-04-20,144,0.0254983535,0.0252634570,888.7600029839,1206.9405038222,0.0256364855
TargetSelfContext-Matched,2017-04-01T00:00:00Z,59,2017-04-21,144,0.0357354910,0.0395425117,1375.2168104384,2085.4963001064,0.0362197164
TargetSelfContext-Matched,2017-04-01T00:00:00Z,59,2017-04-22,144,0.0660883017,0.0743244951,2236.3024970161,3029.7901570438,0.0631831498
TargetSelfContext-Matched,2017-04-01T00:00:00Z,59,2017-04-23,144,0.0491974317,0.0496256677,1364.5018920898,1790.2368253368,0.0496184792
TargetSelfContext-Matched,2017-04-01T00:00:00Z,59,2017-04-24,144,0.0928649952,0.0998000336,3284.2468939887,4907.7243912554,0.0996586495
TargetSelfContext-Matched,2017-04-01T00:00:00Z,59,2017-04-25,144,0.1009964823,0.0833515349,2763.5765652127,4723.1353155257,0.0873564071
TargetSelfContext-Matched,2017-04-01T00:00:00Z,59,2017-04-26,144,0.0399140718,0.0398147292,1404.5075141059,2426.8540865702,0.0414401460
TargetSelfContext-Matched,2017-04-01T00:00:00Z,59,2017-04-27,144,0.0509496144,0.0350633132,1244.5587090386,1641.3788701373,0.0485787551
TargetSelfContext-Matched,2017-04-01T00:00:00Z,59,2017-04-28,144,0.0274037653,0.0219475781,770.9986843533,986.9079119927,0.0277773262
TargetSelfContext-Matched,2017-04-01T00:00:00Z,59,2017-04-29,144,0.0506467997,0.0553290234,1648.8480902778,2279.8067577927,0.0486297876
TargetSelfContext-Matched,2017-04-01T00:00:00Z,71,2017-04-02,144,0.0367050436,0.0359106760,981.4736192491,1312.9277169935,0.0363749532
TargetSelfContext-Matched,2017-04-01T00:00:00Z,71,2017-04-03,144,0.0352884015,0.0363320706,1220.2215508355,1622.0359753317,0.0361478907
TargetSelfContext-Matched,2017-04-01T00:00:00Z,71,2017-04-04,144,0.0250511267,0.0238154761,814.7910563151,1050.2313006695,0.0253008910
TargetSelfContext-Matched,2017-04-01T00:00:00Z,71,2017-04-05,144,0.0194571492,0.0210470986,727.6896633572,1048.2079387021,0.0192575248
TargetSelfContext-Matched,2017-04-01T00:00:00Z,71,2017-04-06,144,0.0230036330,0.0198973703,691.7227715386,910.9525218680,0.0228814351
TargetSelfContext-Matched,2017-04-01T00:00:00Z,71,2017-04-07,144,0.0226289428,0.0223520458,768.8236083984,1010.0181947990,0.0225982777
TargetSelfContext-Matched,2017-04-01T00:00:00Z,71,2017-04-08,144,0.0346358177,0.0385652873,1130.9043579102,1672.1400895906,0.0337962263
TargetSelfContext-Matched,2017-04-01T00:00:00Z,71,2017-04-09,144,0.0395006112,0.0445756340,1185.7264336480,1764.4908057377,0.0385954676
TargetSelfContext-Matched,2017-04-01T00:00:00Z,71,2017-04-10,144,0.0287301810,0.0313431996,1034.0794881185,1546.3184976706,0.0288397015
TargetSelfContext-Matched,2017-04-01T00:00:00Z,71,2017-04-11,144,0.0201329765,0.0200304251,676.9915907118,977.5892774582,0.0201869221
TargetSelfContext-Matched,2017-04-01T00:00:00Z,71,2017-04-12,144,0.0280853067,0.0270592560,921.0428670247,1271.1825950360,0.0277563694
TargetSelfContext-Matched,2017-04-01T00:00:00Z,71,2017-04-13,144,0.0610204029,0.0542269461,1793.1079440647,2510.6891530745,0.0573835394
TargetSelfContext-Matched,2017-04-01T00:00:00Z,71,2017-04-14,144,0.1017383010,0.1131551385,3407.7998114692,5836.2750439901,0.0923606325
TargetSelfContext-Matched,2017-04-01T00:00:00Z,71,2017-04-15,144,0.0658341681,0.0690739077,1936.6531236437,2733.0411126959,0.0648938856
TargetSelfContext-Matched,2017-04-01T00:00:00Z,71,2017-04-16,144,0.0919890864,0.0927926230,2348.5391370985,3416.0509223590,0.0861830205
TargetSelfContext-Matched,2017-04-01T00:00:00Z,71,2017-04-17,144,0.1919950495,0.1681593107,4422.0829671224,6171.8016737049,0.1641084630
TargetSelfContext-Matched,2017-04-01T00:00:00Z,71,2017-04-18,144,0.1063621617,0.1132933966,3818.9374593099,4829.2109690599,0.1126834625
TargetSelfContext-Matched,2017-04-01T00:00:00Z,71,2017-04-19,144,0.0414266424,0.0426714498,1490.3899943034,2052.6052099487,0.0426579528
TargetSelfContext-Matched,2017-04-01T00:00:00Z,71,2017-04-20,144,0.0287386652,0.0273084182,960.7010565864,1255.5873786029,0.0287599307
TargetSelfContext-Matched,2017-04-01T00:00:00Z,71,2017-04-21,144,0.0390172408,0.0417309918,1451.3281792535,2126.8765395599,0.0393348884
TargetSelfContext-Matched,2017-04-01T00:00:00Z,71,2017-04-22,144,0.0766986446,0.0870599519,2619.4915635851,3497.9002740531,0.0729761471
TargetSelfContext-Matched,2017-04-01T00:00:00Z,71,2017-04-23,144,0.0448986646,0.0450020753,1237.3721042209,1590.0680271906,0.0450346213
TargetSelfContext-Matched,2017-04-01T00:00:00Z,71,2017-04-24,144,0.0931571225,0.0991031674,3261.3142293294,4906.6630481790,0.0998047008
TargetSelfContext-Matched,2017-04-01T00:00:00Z,71,2017-04-25,144,0.0957839365,0.0791761519,2625.1389160156,4582.6301179356,0.0828621218
TargetSelfContext-Matched,2017-04-01T00:00:00Z,71,2017-04-26,144,0.0403463055,0.0404758912,1427.8307156033,2421.6936684524,0.0419282907
TargetSelfContext-Matched,2017-04-01T00:00:00Z,71,2017-04-27,144,0.0510958381,0.0332319921,1179.5566745334,1570.2110404780,0.0484664466
TargetSelfContext-Matched,2017-04-01T00:00:00Z,71,2017-04-28,144,0.0265938396,0.0219413613,770.7802937826,974.5979538518,0.0267707073
TargetSelfContext-Matched,2017-04-01T00:00:00Z,71,2017-04-29,144,0.0504575118,0.0561015949,1671.8713243273,2299.1263313071,0.0485485550
UniformCrossSeries-Matched,2017-04-01T00:00:00Z,11,2017-04-02,144,0.0367779928,0.0387164375,1058.1578030056,1532.7113344428,0.0370896865
UniformCrossSeries-Matched,2017-04-01T00:00:00Z,11,2017-04-03,144,0.0307015801,0.0315332693,1059.0526258681,1399.7203959011,0.0312710554
UniformCrossSeries-Matched,2017-04-01T00:00:00Z,11,2017-04-04,144,0.0245195337,0.0240396623,822.4610663520,1067.9832419618,0.0247989746
UniformCrossSeries-Matched,2017-04-01T00:00:00Z,11,2017-04-05,144,0.0194838098,0.0208702597,721.5755750868,1026.6983798618,0.0193774723
UniformCrossSeries-Matched,2017-04-01T00:00:00Z,11,2017-04-06,144,0.0219211945,0.0203862029,708.7168104384,983.7660324500,0.0219751226
UniformCrossSeries-Matched,2017-04-01T00:00:00Z,11,2017-04-07,144,0.0241336535,0.0245119103,843.1145629883,1125.2025111738,0.0241701987
UniformCrossSeries-Matched,2017-04-01T00:00:00Z,11,2017-04-08,144,0.0302527071,0.0335041159,982.4884847005,1405.0823943000,0.0297926436
