protocol,scenario,method,seed_index,scheme,reference_point,clip,hypervolume,below_zero_coordinates,above_one_coordinates,out_of_bounds_points,front_size,front_objectives_sha256
matched_evaluation,budget_constrained_selection,Pareto Local Search,6,analytic_ref1p2_unclipped,1.2000000000,0,0.0750833266,0,0,0,40,65830d8935d78f4ac330288e99cc2fabc8feeb465934dcc07ebeba0ce16ad1ec
matched_evaluation,budget_constrained_selection,NSGA-II,7,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1707520751,6,0,6,38,6a02981f5258af4cbf77334ee4b1b166c2ab38ab19ba2a3602f6ed00c188229c
matched_evaluation,budget_constrained_selection,NSGA-II,7,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.2110952928,6,0,6,38,6a02981f5258af4cbf77334ee4b1b166c2ab38ab19ba2a3602f6ed00c188229c
matched_evaluation,budget_constrained_selection,NSGA-II,7,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2593590435,1,0,1,38,6a02981f5258af4cbf77334ee4b1b166c2ab38ab19ba2a3602f6ed00c188229c
matched_evaluation,budget_constrained_selection,NSGA-II,7,analytic_ref1p05_unclipped,1.0500000000,0,0.0085802401,0,0,0,38,6a02981f5258af4cbf77334ee4b1b166c2ab38ab19ba2a3602f6ed00c188229c
matched_evaluation,budget_constrained_selection,NSGA-II,7,analytic_ref1p1_unclipped,1.1000000000,0,0.0247898342,0,0,0,38,6a02981f5258af4cbf77334ee4b1b166c2ab38ab19ba2a3602f6ed00c188229c
matched_evaluation,budget_constrained_selection,NSGA-II,7,analytic_ref1p2_unclipped,1.2000000000,0,0.0889707434,0,0,0,38,6a02981f5258af4cbf77334ee4b1b166c2ab38ab19ba2a3602f6ed00c188229c
matched_evaluation,budget_constrained_selection,Pareto Local Search,7,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1013307195,0,0,0,40,3857a59f0bcfa6c0596613eba9887a17978e8ab6d123c4c89045f9558a359f11
matched_evaluation,budget_constrained_selection,Pareto Local Search,7,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1013307195,0,0,0,40,3857a59f0bcfa6c0596613eba9887a17978e8ab6d123c4c89045f9558a359f11
matched_evaluation,budget_constrained_selection,Pareto Local Search,7,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1467295054,0,0,0,40,3857a59f0bcfa6c0596613eba9887a17978e8ab6d123c4c89045f9558a359f11
matched_evaluation,budget_constrained_selection,Pareto Local Search,7,analytic_ref1p05_unclipped,1.0500000000,0,0.0065606863,0,0,0,40,3857a59f0bcfa6c0596613eba9887a17978e8ab6d123c4c89045f9558a359f11
matched_evaluation,budget_constrained_selection,Pareto Local Search,7,analytic_ref1p1_unclipped,1.1000000000,0,0.0197306245,0,0,0,40,3857a59f0bcfa6c0596613eba9887a17978e8ab6d123c4c89045f9558a359f11
matched_evaluation,budget_constrained_selection,Pareto Local Search,7,analytic_ref1p2_unclipped,1.2000000000,0,0.0743645146,0,0,0,40,3857a59f0bcfa6c0596613eba9887a17978e8ab6d123c4c89045f9558a359f11
matched_evaluation,budget_constrained_selection,BiLo-NSGA,7,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1509340175,0,0,0,38,fb44d4a67c80fdf9c27fe6b0195f5fbf2cf47919cc268bf2f6b1e403b4adef7f
matched_evaluation,budget_constrained_selection,BiLo-NSGA,7,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1509340175,0,0,0,38,fb44d4a67c80fdf9c27fe6b0195f5fbf2cf47919cc268bf2f6b1e403b4adef7f
matched_evaluation,budget_constrained_selection,BiLo-NSGA,7,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1959238561,0,0,0,38,fb44d4a67c80fdf9c27fe6b0195f5fbf2cf47919cc268bf2f6b1e403b4adef7f
matched_evaluation,budget_constrained_selection,BiLo-NSGA,7,analytic_ref1p05_unclipped,1.0500000000,0,0.0074224807,0,0,0,38,fb44d4a67c80fdf9c27fe6b0195f5fbf2cf47919cc268bf2f6b1e403b4adef7f
matched_evaluation,budget_constrained_selection,BiLo-NSGA,7,analytic_ref1p1_unclipped,1.1000000000,0,0.0219308538,0,0,0,38,fb44d4a67c80fdf9c27fe6b0195f5fbf2cf47919cc268bf2f6b1e403b4adef7f
matched_evaluation,budget_constrained_selection,BiLo-NSGA,7,analytic_ref1p2_unclipped,1.2000000000,0,0.0809735179,0,0,0,38,fb44d4a67c80fdf9c27fe6b0195f5fbf2cf47919cc268bf2f6b1e403b4adef7f
matched_evaluation,budget_constrained_selection,Pareto Local Search,8,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1035251492,0,0,0,40,c1ddd4f305cb095e55614a2685c7888d8cca2edcadde16979639d1ebec038867
matched_evaluation,budget_constrained_selection,Pareto Local Search,8,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1035251492,0,0,0,40,c1ddd4f305cb095e55614a2685c7888d8cca2edcadde16979639d1ebec038867
matched_evaluation,budget_constrained_selection,Pareto Local Search,8,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1482823800,0,0,0,40,c1ddd4f305cb095e55614a2685c7888d8cca2edcadde16979639d1ebec038867
matched_evaluation,budget_constrained_selection,Pareto Local Search,8,analytic_ref1p05_unclipped,1.0500000000,0,0.0065083344,0,0,0,40,c1ddd4f305cb095e55614a2685c7888d8cca2edcadde16979639d1ebec038867
matched_evaluation,budget_constrained_selection,Pareto Local Search,8,analytic_ref1p1_unclipped,1.1000000000,0,0.0197352895,0,0,0,40,c1ddd4f305cb095e55614a2685c7888d8cca2edcadde16979639d1ebec038867
matched_evaluation,budget_constrained_selection,Pareto Local Search,8,analytic_ref1p2_unclipped,1.2000000000,0,0.0747645946,0,0,0,40,c1ddd4f305cb095e55614a2685c7888d8cca2edcadde16979639d1ebec038867
matched_evaluation,budget_constrained_selection,BiLo-NSGA,8,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1369812471,0,0,0,38,c85c2c69051682b831273b387a9fdcc8ac62247d1eb25c70f694414e28e76522
matched_evaluation,budget_constrained_selection,BiLo-NSGA,8,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1369812471,0,0,0,38,c85c2c69051682b831273b387a9fdcc8ac62247d1eb25c70f694414e28e76522
matched_evaluation,budget_constrained_selection,BiLo-NSGA,8,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1821722567,0,0,0,38,c85c2c69051682b831273b387a9fdcc8ac62247d1eb25c70f694414e28e76522
matched_evaluation,budget_constrained_selection,BiLo-NSGA,8,analytic_ref1p05_unclipped,1.0500000000,0,0.0072240827,0,0,0,38,c85c2c69051682b831273b387a9fdcc8ac62247d1eb25c70f694414e28e76522
matched_evaluation,budget_constrained_selection,BiLo-NSGA,8,analytic_ref1p1_unclipped,1.1000000000,0,0.0214869237,0,0,0,38,c85c2c69051682b831273b387a9fdcc8ac62247d1eb25c70f694414e28e76522
matched_evaluation,budget_constrained_selection,BiLo-NSGA,8,analytic_ref1p2_unclipped,1.2000000000,0,0.0796740488,0,0,0,38,c85c2c69051682b831273b387a9fdcc8ac62247d1eb25c70f694414e28e76522
matched_evaluation,budget_constrained_selection,NSGA-II,8,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1689861074,1,0,1,37,fec18c87b21c9ea364071bb11c2c54d9eb93dc6aa52024af850b4945b73d0f35
matched_evaluation,budget_constrained_selection,NSGA-II,8,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1723974809,1,0,1,37,fec18c87b21c9ea364071bb11c2c54d9eb93dc6aa52024af850b4945b73d0f35
matched_evaluation,budget_constrained_selection,NSGA-II,8,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2198512902,0,0,0,37,fec18c87b21c9ea364071bb11c2c54d9eb93dc6aa52024af850b4945b73d0f35
matched_evaluation,budget_constrained_selection,NSGA-II,8,analytic_ref1p05_unclipped,1.0500000000,0,0.0083739989,0,0,0,37,fec18c87b21c9ea364071bb11c2c54d9eb93dc6aa52024af850b4945b73d0f35
matched_evaluation,budget_constrained_selection,NSGA-II,8,analytic_ref1p1_unclipped,1.1000000000,0,0.0241122652,0,0,0,37,fec18c87b21c9ea364071bb11c2c54d9eb93dc6aa52024af850b4945b73d0f35
matched_evaluation,budget_constrained_selection,NSGA-II,8,analytic_ref1p2_unclipped,1.2000000000,0,0.0863830129,0,0,0,37,fec18c87b21c9ea364071bb11c2c54d9eb93dc6aa52024af850b4945b73d0f35
matched_evaluation,budget_constrained_selection,BiLo-NSGA,9,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1585700519,0,0,0,39,9aeade7e06c9165ce3e157e72d929fcc00a3e7487b47e6fcd181e7e1412545c5
matched_evaluation,budget_constrained_selection,BiLo-NSGA,9,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1585700519,0,0,0,39,9aeade7e06c9165ce3e157e72d929fcc00a3e7487b47e6fcd181e7e1412545c5
matched_evaluation,budget_constrained_selection,BiLo-NSGA,9,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2038241615,0,0,0,39,9aeade7e06c9165ce3e157e72d929fcc00a3e7487b47e6fcd181e7e1412545c5
matched_evaluation,budget_constrained_selection,BiLo-NSGA,9,analytic_ref1p05_unclipped,1.0500000000,0,0.0073036593,0,0,0,39,9aeade7e06c9165ce3e157e72d929fcc00a3e7487b47e6fcd181e7e1412545c5
matched_evaluation,budget_constrained_selection,BiLo-NSGA,9,analytic_ref1p1_unclipped,1.1000000000,0,0.0216191400,0,0,0,39,9aeade7e06c9165ce3e157e72d929fcc00a3e7487b47e6fcd181e7e1412545c5
matched_evaluation,budget_constrained_selection,BiLo-NSGA,9,analytic_ref1p2_unclipped,1.2000000000,0,0.0799253370,0,0,0,39,9aeade7e06c9165ce3e157e72d929fcc00a3e7487b47e6fcd181e7e1412545c5
matched_evaluation,budget_constrained_selection,NSGA-II,9,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1691587804,1,0,1,38,99f928364b8005764141b3c4b5f7f37d8df957464c5dc30f20a13ae94774dc14
matched_evaluation,budget_constrained_selection,NSGA-II,9,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1739516541,1,0,1,38,99f928364b8005764141b3c4b5f7f37d8df957464c5dc30f20a13ae94774dc14
matched_evaluation,budget_constrained_selection,NSGA-II,9,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2214977789,0,0,0,38,99f928364b8005764141b3c4b5f7f37d8df957464c5dc30f20a13ae94774dc14
matched_evaluation,budget_constrained_selection,NSGA-II,9,analytic_ref1p05_unclipped,1.0500000000,0,0.0081233806,0,0,0,38,99f928364b8005764141b3c4b5f7f37d8df957464c5dc30f20a13ae94774dc14
matched_evaluation,budget_constrained_selection,NSGA-II,9,analytic_ref1p1_unclipped,1.1000000000,0,0.0236266250,0,0,0,38,99f928364b8005764141b3c4b5f7f37d8df957464c5dc30f20a13ae94774dc14
matched_evaluation,budget_constrained_selection,NSGA-II,9,analytic_ref1p2_unclipped,1.2000000000,0,0.0853944753,0,0,0,38,99f928364b8005764141b3c4b5f7f37d8df957464c5dc30f20a13ae94774dc14
matched_evaluation,budget_constrained_selection,Pareto Local Search,9,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1172537455,0,0,0,40,c04fe4e7f9d92091e71bd4a8a0c0ea2966b93ce7fb22cdc5dfaf3bb7cac56424
matched_evaluation,budget_constrained_selection,Pareto Local Search,9,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1172537455,0,0,0,40,c04fe4e7f9d92091e71bd4a8a0c0ea2966b93ce7fb22cdc5dfaf3bb7cac56424
matched_evaluation,budget_constrained_selection,Pareto Local Search,9,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1618385365,0,0,0,40,c04fe4e7f9d92091e71bd4a8a0c0ea2966b93ce7fb22cdc5dfaf3bb7cac56424
matched_evaluation,budget_constrained_selection,Pareto Local Search,9,analytic_ref1p05_unclipped,1.0500000000,0,0.0070681479,0,0,0,40,c04fe4e7f9d92091e71bd4a8a0c0ea2966b93ce7fb22cdc5dfaf3bb7cac56424
matched_evaluation,budget_constrained_selection,Pareto Local Search,9,analytic_ref1p1_unclipped,1.1000000000,0,0.0209321262,0,0,0,40,c04fe4e7f9d92091e71bd4a8a0c0ea2966b93ce7fb22cdc5dfaf3bb7cac56424
matched_evaluation,budget_constrained_selection,Pareto Local Search,9,analytic_ref1p2_unclipped,1.2000000000,0,0.0775331145,0,0,0,40,c04fe4e7f9d92091e71bd4a8a0c0ea2966b93ce7fb22cdc5dfaf3bb7cac56424
matched_evaluation,budget_constrained_selection,NSGA-II,10,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1692456368,3,0,3,39,80ed0bf57273e7f78b428cc0b992992e95b4146f027905830e1382d00beac701
matched_evaluation,budget_constrained_selection,NSGA-II,10,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1906779355,3,0,3,39,80ed0bf57273e7f78b428cc0b992992e95b4146f027905830e1382d00beac701
matched_evaluation,budget_constrained_selection,NSGA-II,10,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2390211985,0,0,0,39,80ed0bf57273e7f78b428cc0b992992e95b4146f027905830e1382d00beac701
matched_evaluation,budget_constrained_selection,NSGA-II,10,analytic_ref1p05_unclipped,1.0500000000,0,0.0084850664,0,0,0,39,80ed0bf57273e7f78b428cc0b992992e95b4146f027905830e1382d00beac701
matched_evaluation,budget_constrained_selection,NSGA-II,10,analytic_ref1p1_unclipped,1.1000000000,0,0.0245564518,0,0,0,39,80ed0bf57273e7f78b428cc0b992992e95b4146f027905830e1382d00beac701
matched_evaluation,budget_constrained_selection,NSGA-II,10,analytic_ref1p2_unclipped,1.2000000000,0,0.0881077786,0,0,0,39,80ed0bf57273e7f78b428cc0b992992e95b4146f027905830e1382d00beac701
matched_evaluation,budget_constrained_selection,Pareto Local Search,10,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1034567380,0,0,0,40,02f05bf7669445a0ad03cacdab81cb9e25ba8bdae468a51988b5827da40fe6c6
matched_evaluation,budget_constrained_selection,Pareto Local Search,10,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1034567380,0,0,0,40,02f05bf7669445a0ad03cacdab81cb9e25ba8bdae468a51988b5827da40fe6c6
matched_evaluation,budget_constrained_selection,Pareto Local Search,10,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1486778896,0,0,0,40,02f05bf7669445a0ad03cacdab81cb9e25ba8bdae468a51988b5827da40fe6c6
matched_evaluation,budget_constrained_selection,Pareto Local Search,10,analytic_ref1p05_unclipped,1.0500000000,0,0.0066321005,0,0,0,40,02f05bf7669445a0ad03cacdab81cb9e25ba8bdae468a51988b5827da40fe6c6
matched_evaluation,budget_constrained_selection,Pareto Local Search,10,analytic_ref1p1_unclipped,1.1000000000,0,0.0199805720,0,0,0,40,02f05bf7669445a0ad03cacdab81cb9e25ba8bdae468a51988b5827da40fe6c6
matched_evaluation,budget_constrained_selection,Pareto Local Search,10,analytic_ref1p2_unclipped,1.2000000000,0,0.0753140703,0,0,0,40,02f05bf7669445a0ad03cacdab81cb9e25ba8bdae468a51988b5827da40fe6c6
matched_evaluation,budget_constrained_selection,BiLo-NSGA,10,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1641534320,0,0,0,39,d3e972ce93af3f6edfa55945cb9d6e87e736ac07d41e75aadced31e4a52fb9b7
matched_evaluation,budget_constrained_selection,BiLo-NSGA,10,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1641534320,0,0,0,39,d3e972ce93af3f6edfa55945cb9d6e87e736ac07d41e75aadced31e4a52fb9b7
matched_evaluation,budget_constrained_selection,BiLo-NSGA,10,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2081097016,0,0,0,39,d3e972ce93af3f6edfa55945cb9d6e87e736ac07d41e75aadced31e4a52fb9b7
matched_evaluation,budget_constrained_selection,BiLo-NSGA,10,analytic_ref1p05_unclipped,1.0500000000,0,0.0076574918,0,0,0,39,d3e972ce93af3f6edfa55945cb9d6e87e736ac07d41e75aadced31e4a52fb9b7
matched_evaluation,budget_constrained_selection,BiLo-NSGA,10,analytic_ref1p1_unclipped,1.1000000000,0,0.0223798878,0,0,0,39,d3e972ce93af3f6edfa55945cb9d6e87e736ac07d41e75aadced31e4a52fb9b7
matched_evaluation,budget_constrained_selection,BiLo-NSGA,10,analytic_ref1p2_unclipped,1.2000000000,0,0.0818791145,0,0,0,39,d3e972ce93af3f6edfa55945cb9d6e87e736ac07d41e75aadced31e4a52fb9b7
matched_evaluation,budget_constrained_selection,Pareto Local Search,11,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1193100288,0,0,0,40,34ecb126faa0059b9b6acaede9fd3a9c9c06fb28e755508075569c85650f78ec
matched_evaluation,budget_constrained_selection,Pareto Local Search,11,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1193100288,0,0,0,40,34ecb126faa0059b9b6acaede9fd3a9c9c06fb28e755508075569c85650f78ec
matched_evaluation,budget_constrained_selection,Pareto Local Search,11,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1640215643,0,0,0,40,34ecb126faa0059b9b6acaede9fd3a9c9c06fb28e755508075569c85650f78ec
matched_evaluation,budget_constrained_selection,Pareto Local Search,11,analytic_ref1p05_unclipped,1.0500000000,0,0.0067765694,0,0,0,40,34ecb126faa0059b9b6acaede9fd3a9c9c06fb28e755508075569c85650f78ec
matched_evaluation,budget_constrained_selection,Pareto Local Search,11,analytic_ref1p1_unclipped,1.1000000000,0,0.0203701014,0,0,0,40,34ecb126faa0059b9b6acaede9fd3a9c9c06fb28e755508075569c85650f78ec
matched_evaluation,budget_constrained_selection,Pareto Local Search,11,analytic_ref1p2_unclipped,1.2000000000,0,0.0766170072,0,0,0,40,34ecb126faa0059b9b6acaede9fd3a9c9c06fb28e755508075569c85650f78ec
matched_evaluation,budget_constrained_selection,BiLo-NSGA,11,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1628712074,0,0,0,39,bb2b24cee9bf5aa27fb9ea0dcbaa100fb691b13eeacbbde7bdfd5a0b5e3cd0e5
matched_evaluation,budget_constrained_selection,BiLo-NSGA,11,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1628712074,0,0,0,39,bb2b24cee9bf5aa27fb9ea0dcbaa100fb691b13eeacbbde7bdfd5a0b5e3cd0e5
matched_evaluation,budget_constrained_selection,BiLo-NSGA,11,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2071145813,0,0,0,39,bb2b24cee9bf5aa27fb9ea0dcbaa100fb691b13eeacbbde7bdfd5a0b5e3cd0e5
matched_evaluation,budget_constrained_selection,BiLo-NSGA,11,analytic_ref1p05_unclipped,1.0500000000,0,0.0071589171,0,0,0,39,bb2b24cee9bf5aa27fb9ea0dcbaa100fb691b13eeacbbde7bdfd5a0b5e3cd0e5
matched_evaluation,budget_constrained_selection,BiLo-NSGA,11,analytic_ref1p1_unclipped,1.1000000000,0,0.0215765305,0,0,0,39,bb2b24cee9bf5aa27fb9ea0dcbaa100fb691b13eeacbbde7bdfd5a0b5e3cd0e5
matched_evaluation,budget_constrained_selection,BiLo-NSGA,11,analytic_ref1p2_unclipped,1.2000000000,0,0.0807603206,0,0,0,39,bb2b24cee9bf5aa27fb9ea0dcbaa100fb691b13eeacbbde7bdfd5a0b5e3cd0e5
matched_evaluation,budget_constrained_selection,NSGA-II,11,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1703991870,3,0,3,39,c6c53da43ce0a2aaa056969ae5d8bbc4dc2f3186d0605761eae6125984f8b5fd
matched_evaluation,budget_constrained_selection,NSGA-II,11,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1925686068,3,0,3,39,c6c53da43ce0a2aaa056969ae5d8bbc4dc2f3186d0605761eae6125984f8b5fd
matched_evaluation,budget_constrained_selection,NSGA-II,11,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2403397037,0,0,0,39,c6c53da43ce0a2aaa056969ae5d8bbc4dc2f3186d0605761eae6125984f8b5fd
matched_evaluation,budget_constrained_selection,NSGA-II,11,analytic_ref1p05_unclipped,1.0500000000,0,0.0081099640,0,0,0,39,c6c53da43ce0a2aaa056969ae5d8bbc4dc2f3186d0605761eae6125984f8b5fd
matched_evaluation,budget_constrained_selection,NSGA-II,11,analytic_ref1p1_unclipped,1.1000000000,0,0.0237796983,0,0,0,39,c6c53da43ce0a2aaa056969ae5d8bbc4dc2f3186d0605761eae6125984f8b5fd
matched_evaluation,budget_constrained_selection,NSGA-II,11,analytic_ref1p2_unclipped,1.2000000000,0,0.0866632564,0,0,0,39,c6c53da43ce0a2aaa056969ae5d8bbc4dc2f3186d0605761eae6125984f8b5fd
matched_evaluation,budget_constrained_selection,BiLo-NSGA,12,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1463931309,0,0,0,38,36420af2fe023f23b637b7a4b5d78c4610c12c357d159d2dafdf57b436c950b4
matched_evaluation,budget_constrained_selection,BiLo-NSGA,12,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1463931309,0,0,0,38,36420af2fe023f23b637b7a4b5d78c4610c12c357d159d2dafdf57b436c950b4
matched_evaluation,budget_constrained_selection,BiLo-NSGA,12,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1905419059,0,0,0,38,36420af2fe023f23b637b7a4b5d78c4610c12c357d159d2dafdf57b436c950b4
matched_evaluation,budget_constrained_selection,BiLo-NSGA,12,analytic_ref1p05_unclipped,1.0500000000,0,0.0070424741,0,0,0,38,36420af2fe023f23b637b7a4b5d78c4610c12c357d159d2dafdf57b436c950b4
matched_evaluation,budget_constrained_selection,BiLo-NSGA,12,analytic_ref1p1_unclipped,1.1000000000,0,0.0210414937,0,0,0,38,36420af2fe023f23b637b7a4b5d78c4610c12c357d159d2dafdf57b436c950b4
matched_evaluation,budget_constrained_selection,BiLo-NSGA,12,analytic_ref1p2_unclipped,1.2000000000,0,0.0786157898,0,0,0,38,36420af2fe023f23b637b7a4b5d78c4610c12c357d159d2dafdf57b436c950b4
matched_evaluation,budget_constrained_selection,NSGA-II,12,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1656726905,0,0,0,39,91277ac4d7ffa868ac77ff6aad5033dd25407285f4982255ea2b62b599a23338
matched_evaluation,budget_constrained_selection,NSGA-II,12,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1656726905,0,0,0,39,91277ac4d7ffa868ac77ff6aad5033dd25407285f4982255ea2b62b599a23338
matched_evaluation,budget_constrained_selection,NSGA-II,12,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2123687685,0,0,0,39,91277ac4d7ffa868ac77ff6aad5033dd25407285f4982255ea2b62b599a23338
matched_evaluation,budget_constrained_selection,NSGA-II,12,analytic_ref1p05_unclipped,1.0500000000,0,0.0081895090,0,0,0,39,91277ac4d7ffa868ac77ff6aad5033dd25407285f4982255ea2b62b599a23338
matched_evaluation,budget_constrained_selection,NSGA-II,12,analytic_ref1p1_unclipped,1.1000000000,0,0.0236623379,0,0,0,39,91277ac4d7ffa868ac77ff6aad5033dd25407285f4982255ea2b62b599a23338
matched_evaluation,budget_constrained_selection,NSGA-II,12,analytic_ref1p2_unclipped,1.2000000000,0,0.0851063205,0,0,0,39,91277ac4d7ffa868ac77ff6aad5033dd25407285f4982255ea2b62b599a23338
matched_evaluation,budget_constrained_selection,Pareto Local Search,12,reported_empirical_ref1p1_clipped,1.1000000000,1,0.0825946225,0,0,0,40,4d29e9150717538bbc1e4244a6063da013db588c42d04ca488532c890f7fdfb9
matched_evaluation,budget_constrained_selection,Pareto Local Search,12,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.0825946225,0,0,0,40,4d29e9150717538bbc1e4244a6063da013db588c42d04ca488532c890f7fdfb9
