protocol,scenario,method,seed_index,seed_value,execution_order_within_seed,candidate_pool_size,budget,hypervolume,search_runtime_s,total_run_runtime_s,target_search_runtime_s,deadline_overshoot_s,population_objective_evaluations,local_proposal_evaluations,total_evaluation_units,accepted_local_moves,repair_drops,generations_or_steps,final_population_size,final_population_feasibility_rate,feasible_front_nonempty,feasible_front_size,front_objectives_sha256
matched_evaluation,reliability_prioritized_review,Pareto Local Search,2,916212,0,80,1020.0000000000,0.1008204802,0.2660398000,0.2675832000,nan,nan,40,3160,3200,0,76,3160,40,1.0000000000,1,40,3327252ba22aa669ced8c2611641358ca4878271540641450dfa271190dafc99
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,2,916212,1,80,1020.0000000000,0.1652597710,0.1124610000,0.1140400000,nan,nan,1040,2160,3200,1609,482,25,40,1.0000000000,1,39,44b958c1cfcc654585e95b419e9c7c0bfcc1e0f9c9700893758b6c41f94f77be
matched_evaluation,reliability_prioritized_review,NSGA-II,2,916212,2,80,1020.0000000000,0.1700514134,0.1932591001,0.1947612000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,39,9b888470b5f40435dab5801801cc1c318102b6cf80e8194d3410c49123c16e64
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,3,924131,0,80,1020.0000000000,0.1496759864,0.1117052000,0.1132528001,nan,nan,1035,2165,3200,1595,497,25,40,1.0000000000,1,38,0b779f5227abc449b092ed8f55251c4b01073bb6c6180972650921aba7859032
matched_evaluation,reliability_prioritized_review,NSGA-II,3,924131,1,80,1020.0000000000,0.1719483010,0.1952969000,0.1966359001,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,39,9281c2b8aae1e61cca76378ea88822a9bea485cb8b3e98b96a62222272a5c590
matched_evaluation,reliability_prioritized_review,Pareto Local Search,3,924131,2,80,1020.0000000000,0.1234295544,0.2541155000,0.2557620000,nan,nan,40,3160,3200,0,82,3160,40,1.0000000000,1,40,5531981b1ef79514e2513d9d04ef8c2c73790bf5e697831054e8df3aa6f71383
matched_evaluation,reliability_prioritized_review,NSGA-II,4,932050,0,80,1020.0000000000,0.1703936650,0.1916693001,0.1933504001,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,39,1bbe48020fc53d9d873b4c990c4d755f40fee1cd32a92ef1bd48267afd3251e5
matched_evaluation,reliability_prioritized_review,Pareto Local Search,4,932050,1,80,1020.0000000000,0.1057208007,0.2544802000,0.2561153000,nan,nan,40,3160,3200,0,119,3160,40,1.0000000000,1,40,345afb29875d7776fb535f699258982b207a4f64f3df04d76e7a9c0474fa2dba
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,4,932050,2,80,1020.0000000000,0.1731846125,0.1113244999,0.1131811000,nan,nan,1028,2172,3200,1645,590,25,40,1.0000000000,1,38,040774e5c76814c746ea2b87f6520aea8c84d3b6063c347f6d10d5a5c9ea964f
matched_evaluation,reliability_prioritized_review,Pareto Local Search,5,939969,0,80,1020.0000000000,0.1085672520,0.2545503000,0.2561330000,nan,nan,40,3160,3200,0,96,3160,40,1.0000000000,1,40,9cd2bf9b3c4e6627d12da5694613b7b888cc2884d595e00ad77000198f505919
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,5,939969,1,80,1020.0000000000,0.1550426681,0.1102783000,0.1118801000,nan,nan,995,2205,3200,1692,509,24,40,1.0000000000,1,39,5e4aaaf06ae51ed11253022132d387103ebfa9ca08c67d7d21756839f7f96be8
matched_evaluation,reliability_prioritized_review,NSGA-II,5,939969,2,80,1020.0000000000,0.1695928444,0.1912401000,0.1924999000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,37,628fc8a0f986b61de9faeb61096300ec6c58092ec5ad1dacd04aea612903c31d
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,6,947888,0,80,1020.0000000000,0.1728433491,0.1131001001,0.1146282001,nan,nan,1040,2160,3200,1594,522,25,40,1.0000000000,1,39,745f4e401b6378ede53b9ad4f2fdd8d84e6f6e312598103938a02b3c70c0e6ba
matched_evaluation,reliability_prioritized_review,NSGA-II,6,947888,1,80,1020.0000000000,0.1709723315,0.1939252000,0.1953908000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,38,0c6187847199680b857dc4f50182afc8a53ada2af37b507a365593ff922327d6
matched_evaluation,reliability_prioritized_review,Pareto Local Search,6,947888,2,80,1020.0000000000,0.1443423432,0.2588156000,0.2604221000,nan,nan,40,3160,3200,0,64,3160,40,1.0000000000,1,40,fadcb43d762e2ad73516e8c35a3bbe74acca3da9d0a182cb25d031e331691ec1
matched_evaluation,reliability_prioritized_review,NSGA-II,7,955807,0,80,1020.0000000000,0.1705568244,0.1941215000,0.1956556001,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,39,91a609efbae1ca055070b562d21782f580cdc60e41302673324c946f027009c4
matched_evaluation,reliability_prioritized_review,Pareto Local Search,7,955807,1,80,1020.0000000000,0.1254080289,0.2503943000,0.2520561999,nan,nan,40,3160,3200,0,49,3160,40,1.0000000000,1,40,86870a83df2c028ee291add67d435f335e1609f9f97c29306835331e33e98232
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,7,955807,2,80,1020.0000000000,0.1535627757,0.1132568000,0.1148072000,nan,nan,1000,2200,3200,1640,472,24,40,1.0000000000,1,39,36185278edf372a3be33d44942cb6467bd404a6e3f24c2c31b45989f48868e10
matched_evaluation,reliability_prioritized_review,Pareto Local Search,8,963726,0,80,1020.0000000000,0.1186683920,0.2517130000,0.2534926999,nan,nan,40,3160,3200,0,45,3160,40,1.0000000000,1,40,55fdc3dd561bbd783d6a7b246a0294dbb65040caa49a1ffb573491be460551b5
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,8,963726,1,80,1020.0000000000,0.1729207203,0.1105681000,0.1120190000,nan,nan,1003,2197,3200,1657,526,25,40,1.0000000000,1,39,3ef5b94d8fd043c4761af146996e56de2342655e19693f898dff86337825a62d
matched_evaluation,reliability_prioritized_review,NSGA-II,8,963726,2,80,1020.0000000000,0.1703494884,0.1948686000,0.1962675999,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,37,532eb5aa3419a35b61cebf7def5f2659d26b3cdfa3be104034c7ba44097091a0
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,9,971645,0,80,1020.0000000000,0.1653663771,0.1102618000,0.1122785000,nan,nan,1000,2200,3200,1654,467,24,40,1.0000000000,1,39,612ea38ccb42379648b1bddaaf0eb570b70adb96b7774c19a72f1fa424309ecd
matched_evaluation,reliability_prioritized_review,NSGA-II,9,971645,1,80,1020.0000000000,0.1710515313,0.1920060001,0.1967069000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,39,4dd66ed177c52bf4e04f716eb4e0a2c0b157ae6e7471a70ab1bf87beb2b04f3f
matched_evaluation,reliability_prioritized_review,Pareto Local Search,9,971645,2,80,1020.0000000000,0.1034441066,0.2561319000,0.2579151000,nan,nan,40,3160,3200,0,86,3160,40,1.0000000000,1,40,c1d5d4690485565f4caa8eb8e5b91c814ae3a9e7519646ad85d5e4c4bb3d0ee5
matched_evaluation,reliability_prioritized_review,NSGA-II,10,979564,0,80,1020.0000000000,0.1694108444,0.1944195000,0.1958556999,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,38,aa288c5d1b86a940be1e694a99b5996f1c4aba1a81849230776a1822bc716931
matched_evaluation,reliability_prioritized_review,Pareto Local Search,10,979564,1,80,1020.0000000000,0.1385540199,0.2526238001,0.2541599000,nan,nan,40,3160,3200,0,51,3160,40,1.0000000000,1,40,719cc1d79de544957681cbdb2c873e434a6dfe0825f6b0cb9112a78fd3fb461a
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,10,979564,2,80,1020.0000000000,0.1744109887,0.1108555000,0.1124994999,nan,nan,1059,2141,3200,1583,504,26,40,1.0000000000,1,39,950c6b1195707dd7d69ce632a11aeb3eb371a4acd0d1162467be02e87f949d5f
matched_evaluation,reliability_prioritized_review,Pareto Local Search,11,987483,0,80,1020.0000000000,0.1044172485,0.2583660999,0.2602725000,nan,nan,40,3160,3200,0,92,3160,40,1.0000000000,1,40,65fdf6d97a02cd1e5623490cba62dbc536b6e5fcf43cd1e7563d90b778de8f16
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,11,987483,1,80,1020.0000000000,0.1697537354,0.1150749000,0.1166187000,nan,nan,1040,2160,3200,1627,524,25,40,1.0000000000,1,38,4529e10b13d084106049fa5584a5e7882a979fe83e250626496a29b106bfa31e
matched_evaluation,reliability_prioritized_review,NSGA-II,11,987483,2,80,1020.0000000000,0.1703155858,0.1951112000,0.1963192000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,37,b367d9e006d66ae7e02ab5abcf22586f1026847da3b3b440d821a0fb87c9c4c3
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,12,995402,0,80,1020.0000000000,0.1719381803,0.1118790000,0.1135877001,nan,nan,1034,2166,3200,1645,485,25,40,1.0000000000,1,38,a7ef6e33664dd587a4b6d1494555f525fbb3219cd7c7b9088b26ba1b82d20f9c
matched_evaluation,reliability_prioritized_review,NSGA-II,12,995402,1,80,1020.0000000000,0.1703418279,0.1954601000,0.1971544001,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,38,52dd2bf09deb630a22c78ff4fe5f57d5473090741e1b52d8c05fffa03173d249
matched_evaluation,reliability_prioritized_review,Pareto Local Search,12,995402,2,80,1020.0000000000,0.1243160560,0.2619635001,0.2635817999,nan,nan,40,3160,3200,0,77,3160,40,1.0000000000,1,40,0cc19434e8344d61a84eb5cb41c684bf5916f1930936d06c2c170f4437943549
matched_evaluation,reliability_prioritized_review,NSGA-II,13,1003321,0,80,1020.0000000000,0.1684556685,0.1942108000,0.1958146000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,39,64c4eae755742b5678e5127e7c85a3cabf0330285bd36e39c9b92afb85475591
matched_evaluation,reliability_prioritized_review,Pareto Local Search,13,1003321,1,80,1020.0000000000,0.1087575935,0.2535358000,0.2553258000,nan,nan,40,3160,3200,0,108,3160,40,1.0000000000,1,40,017161a9f7a1e9805a5364d6f2d5294531387756e76c9c195f9a090a8ad1fcc1
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,13,1003321,2,80,1020.0000000000,0.1723039560,0.1132242001,0.1146712000,nan,nan,1030,2170,3200,1605,620,25,40,1.0000000000,1,38,b382ab1a9cb12452c06936bb578b79aec8d65d7d23c7cfc4600bbae481b2b0ef
matched_evaluation,reliability_prioritized_review,Pareto Local Search,14,1011240,0,80,1020.0000000000,0.1113771998,0.2597702000,0.2617341999,nan,nan,40,3160,3200,0,88,3160,40,1.0000000000,1,40,b1a11c9e473bff30bb2ab830092f3701a61941d57725921f2e9e1a65df177f99
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,14,1011240,1,80,1020.0000000000,0.1505596381,0.1120583001,0.1137263001,nan,nan,1040,2160,3200,1627,514,25,40,1.0000000000,1,39,2abb73077d4f909f23f83271e9f67ec33c9888016eb10f5d59b7af241ba9fb3a
matched_evaluation,reliability_prioritized_review,NSGA-II,14,1011240,2,80,1020.0000000000,0.1705194889,0.1992536000,0.2007863000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,39,6791693c8cd07ef06ea36a348c7abb34ea7c429eb680624d9dc67f4a2a7ba5c5
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,15,1019159,0,80,1020.0000000000,0.1735576067,0.1111118001,0.1126741001,nan,nan,1040,2160,3200,1587,496,25,40,1.0000000000,1,38,33d6be11858132972cc44dd620dc6448e585c5f1d3f0ea46f92fa99c39056b83
matched_evaluation,reliability_prioritized_review,NSGA-II,15,1019159,1,80,1020.0000000000,0.1694954957,0.1955202001,0.1970528001,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,39,b96ae260c4e160f43a46e264d16e765ea5b49d961eee4a42262af71f2f7ef2ac
matched_evaluation,reliability_prioritized_review,Pareto Local Search,15,1019159,2,80,1020.0000000000,0.1026125132,0.2522754000,0.2539462000,nan,nan,40,3160,3200,0,75,3160,40,1.0000000000,1,40,27e1a54383baf5d45bd342d9c1e0b821d14c78d0ef8270f91be65869d67da5d4
matched_evaluation,reliability_prioritized_review,NSGA-II,16,1027078,0,80,1020.0000000000,0.1698320851,0.1944506001,0.1956411001,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,39,0cf0c17a40ca5e6ee21debc53b3d21cc2c11543ab00138e7b1a59af208a4fecb
matched_evaluation,reliability_prioritized_review,Pareto Local Search,16,1027078,1,80,1020.0000000000,0.1067932443,0.2574097001,0.2592535999,nan,nan,40,3160,3200,0,90,3160,40,1.0000000000,1,40,0f4703bb87e4dfe95c9e693de076a2a8ca24eb27d9a8c454461f6d83d2550a9a
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,16,1027078,2,80,1020.0000000000,0.1675554869,0.1116366000,0.1135268001,nan,nan,1028,2172,3200,1639,515,25,40,1.0000000000,1,39,d05273c644d52fb48c65dd18763ad90d04805c42d23fe6804bd35c8112707f48
matched_evaluation,reliability_prioritized_review,Pareto Local Search,17,1034997,0,80,1020.0000000000,0.1187670444,0.2589200001,0.2606211001,nan,nan,40,3160,3200,0,71,3160,40,1.0000000000,1,39,58e6da7d244d5402a017a7a3fb59d628eadc411af2e9bcce006c2b586f06457a
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,17,1034997,1,80,1020.0000000000,0.1650304099,0.1121636000,0.1138861000,nan,nan,1021,2179,3200,1621,496,25,40,1.0000000000,1,38,9bf4956220fc8856f1bb200d5630cbacfd8244018a42df7e1eacb05b4843969f
matched_evaluation,reliability_prioritized_review,NSGA-II,17,1034997,2,80,1020.0000000000,0.1700844757,0.1935441000,0.1947665000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,38,fba770a912424b3fb52b0f7f47a3c1822e566c9699882aa39fa79e42425f08f1
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,18,1042916,0,80,1020.0000000000,0.1719510060,0.1178933000,0.1195421000,nan,nan,1006,2194,3200,1638,481,25,40,1.0000000000,1,39,6173f2743e587ad553fa14ff0a9048006b00bf8c89c5738ec15fb06dc1d5a380
matched_evaluation,reliability_prioritized_review,NSGA-II,18,1042916,1,80,1020.0000000000,0.1663081366,0.1965571999,0.1980734000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,39,63faefab2ef70c32e59cd8bf0a302aa625335012e57f52932cc1a6fee9800e8d
matched_evaluation,reliability_prioritized_review,Pareto Local Search,18,1042916,2,80,1020.0000000000,0.1079921586,0.2558731999,0.2576430000,nan,nan,40,3160,3200,0,65,3160,40,1.0000000000,1,40,b3f9d1721ae0a13a9ce030a4ebb3144619bb2f8845642e5d06ada607955b401b
matched_evaluation,reliability_prioritized_review,NSGA-II,19,1050835,0,80,1020.0000000000,0.1702102630,0.1961192000,0.1977425000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,39,14b41fe39397b498a31876493731540261ce334f64fb9b1481ec81c10b9f5df8
matched_evaluation,reliability_prioritized_review,Pareto Local Search,19,1050835,1,80,1020.0000000000,0.1060579522,0.2612042000,0.2628671001,nan,nan,40,3160,3200,0,59,3160,40,1.0000000000,1,40,db6d24aac76b0370c394215b7181802b7effa147a43494231dd1d29851ae5a05
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,19,1050835,2,80,1020.0000000000,0.1734168288,0.1134652001,0.1149882000,nan,nan,1040,2160,3200,1636,483,25,40,1.0000000000,1,39,e4587fe3197011921ed246cf5afc1da95e4219d151a780012b9472d8148dc891
matched_evaluation,reliability_prioritized_review,Pareto Local Search,20,1058754,0,80,1020.0000000000,0.1074584414,0.2580465000,0.2600424000,nan,nan,40,3160,3200,0,68,3160,40,1.0000000000,1,40,4227320cae1aed6a3588c7f8a2bf54f53d964222ed71a0f82e0f96e2f3c12353
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,20,1058754,1,80,1020.0000000000,0.1715806105,0.1121330000,0.1135886001,nan,nan,1010,2190,3200,1650,506,25,40,1.0000000000,1,38,0692df8ea496724e85d63aa036ca33a80cf68474f5ea4f50dff5b3c8836b0f18
matched_evaluation,reliability_prioritized_review,NSGA-II,20,1058754,2,80,1020.0000000000,0.1719471328,0.2009113000,0.2024883000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,39,167b406a7b915cd1e3eb13d8b8a85c3d5f8b86c14f5d23134c10e8fcdb8e20cb
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,21,1066673,0,80,1020.0000000000,0.1716159945,0.1177833000,0.1195338999,nan,nan,1000,2200,3200,1654,448,24,40,1.0000000000,1,39,f065cb8cbd81778aa8dedab83906f3f5d82690316e3deb03d8a4d9d8d552cd03
matched_evaluation,reliability_prioritized_review,NSGA-II,21,1066673,1,80,1020.0000000000,0.1707004728,0.2080950000,0.2096131000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,39,a24b99ea9c5d2d54a54c40864b8eeb9182ca59d75b535aea3f20fd21231df3f7
matched_evaluation,reliability_prioritized_review,Pareto Local Search,21,1066673,2,80,1020.0000000000,0.1201269680,0.2511384001,0.2533056000,nan,nan,40,3160,3200,0,75,3160,40,1.0000000000,1,40,dd01998f268fc3cbd12cc7d8edceeb82561d91ff0e5d6c3cf9b56311909d5163
matched_evaluation,reliability_prioritized_review,NSGA-II,22,1074592,0,80,1020.0000000000,0.1715159185,0.1946312999,0.1961292999,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,39,e55773988fa3320fe213e00b875210297a5b2b6afbce3c49056500c7563c443a
matched_evaluation,reliability_prioritized_review,Pareto Local Search,22,1074592,1,80,1020.0000000000,0.1121231991,0.2565492000,0.2583165000,nan,nan,40,3160,3200,0,92,3160,40,1.0000000000,1,40,6cd4bac056f36a11a762f8b095cc16c9a820640e42223ad68276c6efff4152b5
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,22,1074592,2,80,1020.0000000000,0.1555912361,0.1111396999,0.1128674999,nan,nan,1000,2200,3200,1673,450,24,40,1.0000000000,1,39,e8314cef90a7d2319ef9f38f5c7612be7511998b995fe552f0c35c0ad35c118a
matched_evaluation,reliability_prioritized_review,Pareto Local Search,23,1082511,0,80,1020.0000000000,0.0986795595,0.2553412999,0.2571154999,nan,nan,40,3160,3200,0,57,3160,40,1.0000000000,1,40,2a21ae31da7ac4d2ac1cf474e67260e40a55639a17f4a82b587f58af213dd71a
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,23,1082511,1,80,1020.0000000000,0.1573558733,0.1119316999,0.1136154999,nan,nan,1067,2133,3200,1552,577,26,40,1.0000000000,1,39,0d59227bdf36c2f66cc30dd38c54ab04b16de747d375f71398f83baec1492889
matched_evaluation,reliability_prioritized_review,NSGA-II,23,1082511,2,80,1020.0000000000,0.1687792471,0.2031068000,0.2045189000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,39,121b0abf058b5560b5770176d54c04b43fb4c0662535ad59bad199918237c0a6
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,24,1090430,0,80,1020.0000000000,0.1729389532,0.1138832000,0.1163173000,nan,nan,1034,2166,3200,1626,569,25,40,1.0000000000,1,39,8288a2d2b6b0573fd3d30463f4dd34937cdfe549c0148e7fc14caeabbf1c2813
matched_evaluation,reliability_prioritized_review,NSGA-II,24,1090430,1,80,1020.0000000000,0.1691822483,0.1972590999,0.1987135999,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,38,d0e041205b3f691c87cec899622ed827818fae1b8e3189e8a613cbe2e028efd7
matched_evaluation,reliability_prioritized_review,Pareto Local Search,24,1090430,2,80,1020.0000000000,0.1417800163,0.2543712000,0.2559930000,nan,nan,40,3160,3200,0,64,3160,40,1.0000000000,1,40,f6b0f2524f32f99d47aff2e4afaf6fe6261ec4791679be7e4258c7e6a462dacf
matched_evaluation,reliability_prioritized_review,NSGA-II,25,1098349,0,80,1020.0000000000,0.1716975714,0.2018208000,0.2032539999,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,39,496b7b08002d4217e081bab70157a4ec0f1a00e064a447ec1ac1d1429a806a26
matched_evaluation,reliability_prioritized_review,Pareto Local Search,25,1098349,1,80,1020.0000000000,0.1190800860,0.2600659000,0.2617688001,nan,nan,40,3160,3200,0,85,3160,40,1.0000000000,1,40,0c3e6dde7ecdad4f00f3aef873fa698fa6e51fb7a4ec03dc21d804d2de6bf1cc
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,25,1098349,2,80,1020.0000000000,0.1722845578,0.1114550000,0.1129378000,nan,nan,1000,2200,3200,1658,450,24,40,1.0000000000,1,37,8ee92b2f486f4366376befbc36e12f2bb52e30e668d10eaf8fcbb1028fdccfff
matched_evaluation,reliability_prioritized_review,Pareto Local Search,26,1106268,0,80,1020.0000000000,0.1194356363,0.2581872999,0.2599858000,nan,nan,40,3160,3200,0,61,3160,40,1.0000000000,1,40,2195ac8009cecf444f16dc0487b476ea133659a9d881e9abc91e066eaf61acee
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,26,1106268,1,80,1020.0000000000,0.1505943396,0.1110921999,0.1128192999,nan,nan,1000,2200,3200,1642,455,24,40,1.0000000000,1,39,ce037fa91b414b6aa7da16b111834e0b9ca54653a30d4532a3d6837341be6acc
matched_evaluation,reliability_prioritized_review,NSGA-II,26,1106268,2,80,1020.0000000000,0.1692861152,0.1962463000,0.1980871001,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,38,d7104954ffd2e55fdbb2d36af86f7d2038234a2b2f6e79d6f94a4df5bcab7fd8
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,27,1114187,0,80,1020.0000000000,0.1723001475,0.1113755000,0.1131192000,nan,nan,1040,2160,3200,1598,586,25,40,1.0000000000,1,39,95cda57d713eb309a511a89ccd8127bd90161e3ca6d46c22c86c549ab0c9d724
matched_evaluation,reliability_prioritized_review,NSGA-II,27,1114187,1,80,1020.0000000000,0.1696867163,0.1928473000,0.1943991999,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,39,6a9d5d73f2ec2d3f595e307ac42c5b8b0a610cb29d33ec84d423198efe29ea04
matched_evaluation,reliability_prioritized_review,Pareto Local Search,27,1114187,2,80,1020.0000000000,0.1200465965,0.2520199000,0.2536898999,nan,nan,40,3160,3200,0,85,3160,40,1.0000000000,1,40,e7c8a76647155c9e91352e8a26d5809ee5d7be05efea332a38a355760a3c9952
matched_evaluation,reliability_prioritized_review,NSGA-II,28,1122106,0,80,1020.0000000000,0.1702510477,0.1921531999,0.1935890999,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,38,48da37c8957f935a0fe498b2b2c18cfa1da8a779073df9742144c468243ffe56
matched_evaluation,reliability_prioritized_review,Pareto Local Search,28,1122106,1,80,1020.0000000000,0.1115381107,0.2519708000,0.2536992000,nan,nan,40,3160,3200,0,63,3160,40,1.0000000000,1,40,35a888556a02f81e1e1830367cf7bd796e5d118e67121eb0178b25798399323e
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,28,1122106,2,80,1020.0000000000,0.1717605751,0.1119718000,0.1140305999,nan,nan,1000,2200,3200,1645,489,24,40,1.0000000000,1,39,f59f9d43501b1dccafd50645b31019b3540bec7712f4e04d9955ebf7a2e991e6
matched_evaluation,reliability_prioritized_review,Pareto Local Search,29,1130025,0,80,1020.0000000000,0.1392156891,0.2523444000,0.2543198001,nan,nan,40,3160,3200,0,134,3160,40,1.0000000000,1,40,a2b688f60747e94c6c124cfc0d62a809a4e36a54293098b051088db08c44b1e5
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,29,1130025,1,80,1020.0000000000,0.1754009030,0.1112707000,0.1131167001,nan,nan,1040,2160,3200,1604,596,25,40,1.0000000000,1,39,a196099e4c5df23730f830b2f11b7d2876429e6933a1d1b9ecc9c7cce890412f
