scenario,method,method_type,seed_index,matched_output_cardinality,compromise_rule,compromise_cost_index,compromise_reliability,compromise_renewable,compromise_risk,portfolio_size,full_front_hypervolume_context,full_front_size_context,source_status
reliability_driven_review,R-NSGA-II,stochastic_moea,19,1,shared_minimum_normalized_objective_sum,0.99797059,20.52950225,5.18345792,0.25812264,13,0.15523853,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,R-NSGA-II,stochastic_moea,20,1,shared_minimum_normalized_objective_sum,0.98670166,15.01434112,8.97067232,0.23924969,12,0.12303106,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,R-NSGA-II,stochastic_moea,21,1,shared_minimum_normalized_objective_sum,0.99548614,15.32612044,12.24901120,0.22269308,15,0.12694666,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,R-NSGA-II,stochastic_moea,22,1,shared_minimum_normalized_objective_sum,0.94000338,15.18404675,6.01443232,0.23188302,12,0.12850086,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,R-NSGA-II,stochastic_moea,23,1,shared_minimum_normalized_objective_sum,0.93641540,22.25679228,10.34846960,0.27349239,14,0.16583495,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,R-NSGA-II,stochastic_moea,24,1,shared_minimum_normalized_objective_sum,0.99834821,15.26782298,5.19225344,0.24615962,10,0.12843331,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,R-NSGA-II,stochastic_moea,25,1,shared_minimum_normalized_objective_sum,0.96951369,20.37075781,6.40155680,0.25998418,13,0.15593314,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,R-NSGA-II,stochastic_moea,26,1,shared_minimum_normalized_objective_sum,0.97828440,18.03094504,4.16646512,0.25854953,10,0.14408752,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,R-NSGA-II,stochastic_moea,27,1,shared_minimum_normalized_objective_sum,0.99540678,22.87792105,10.69062960,0.26515289,15,0.17365922,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,R-NSGA-II,stochastic_moea,28,1,shared_minimum_normalized_objective_sum,0.99903440,17.66899712,9.77832400,0.25045348,13,0.13882228,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,R-NSGA-II,stochastic_moea,29,1,shared_minimum_normalized_objective_sum,0.99010505,22.87792105,9.14390960,0.26515289,15,0.16839037,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,0,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,1,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,2,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,3,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,4,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,5,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,6,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,7,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,8,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,9,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,10,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,11,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,12,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,13,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,14,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,15,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,16,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,17,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,18,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,19,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,20,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,21,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,22,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,23,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,24,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,25,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,26,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,27,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,28,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,MOEA/D,stochastic_moea,29,1,shared_minimum_normalized_objective_sum,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00047204,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,AHP-TOPSIS,deterministic,unique,1,shared_minimum_normalized_objective_sum,0.99957564,38.94164280,0.05296752,0.34380627,14,0.13384768,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,Weighted Sum,deterministic,unique,1,shared_minimum_normalized_objective_sum,0.97029828,3.19303252,0.00000000,0.46000000,3,0.02801251,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
reliability_driven_review,Greedy BCR,deterministic,unique,1,shared_minimum_normalized_objective_sum,0.97911207,2.24776743,23.19408000,0.22072727,11,0.03597660,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,0,1,shared_minimum_normalized_objective_sum,0.80961721,9.30008776,42.98938895,0.17624615,13,0.18403611,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,1,1,shared_minimum_normalized_objective_sum,0.95150169,9.68119887,79.71566263,0.17786667,15,0.18626572,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,2,1,shared_minimum_normalized_objective_sum,0.85874307,9.96827817,23.15592579,0.17711429,14,0.18744896,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,3,1,shared_minimum_normalized_objective_sum,0.86131582,10.85521642,31.23664779,0.17485714,14,0.18697695,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,4,1,shared_minimum_normalized_objective_sum,0.91159104,10.41170178,29.10414995,0.17381538,13,0.18735501,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,5,1,shared_minimum_normalized_objective_sum,0.94190100,10.36348542,64.71582363,0.17681333,15,0.18784511,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,6,1,shared_minimum_normalized_objective_sum,0.87888790,9.49064331,56.75432579,0.17711429,14,0.18728600,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,7,1,shared_minimum_normalized_objective_sum,0.88300341,9.49064331,68.07552579,0.17711429,14,0.18217924,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,8,1,shared_minimum_normalized_objective_sum,0.94120100,10.36348542,62.79022363,0.17681333,15,0.18861534,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,9,1,shared_minimum_normalized_objective_sum,0.93961893,9.90100272,57.93646263,0.17786667,15,0.18437370,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,10,1,shared_minimum_normalized_objective_sum,0.91971721,9.33653039,37.88762795,0.17624615,13,0.18523165,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,11,1,shared_minimum_normalized_objective_sum,0.87310100,10.17292987,52.24568679,0.17598571,14,0.18677134,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,12,1,shared_minimum_normalized_objective_sum,0.93618651,11.04577198,60.40638463,0.17576000,15,0.18851685,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,13,1,shared_minimum_normalized_objective_sum,0.94653548,10.36348542,77.46462363,0.17681333,15,0.18693883,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,14,1,shared_minimum_normalized_objective_sum,0.87286548,9.49064331,40.18752579,0.17711429,14,0.18544689,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,15,1,shared_minimum_normalized_objective_sum,0.67054479,8.91897665,13.99871526,0.17403636,11,0.18988401,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,16,1,shared_minimum_normalized_objective_sum,0.91957272,11.26557582,25.61278463,0.17576000,15,0.18879984,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,17,1,shared_minimum_normalized_objective_sum,0.87904479,9.49064331,57.18592579,0.17711429,14,0.18803679,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,18,1,shared_minimum_normalized_objective_sum,0.84024243,9.25713146,8.61969111,0.17523333,12,0.18900474,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,19,1,shared_minimum_normalized_objective_sum,0.92881031,10.15883372,39.11206263,0.17786667,15,0.18542524,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,20,1,shared_minimum_normalized_objective_sum,0.93209480,9.15577590,61.02802795,0.17624615,13,0.18832739,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,21,1,shared_minimum_normalized_objective_sum,0.99140170,9.60416246,58.29256479,0.17711429,14,0.18747406,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,22,1,shared_minimum_normalized_objective_sum,0.86985341,9.71044716,42.81032579,0.17711429,14,0.18566604,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,23,1,shared_minimum_normalized_objective_sum,0.92290342,9.41360691,46.65242795,0.17624615,13,0.18578670,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,24,1,shared_minimum_normalized_objective_sum,0.93459927,10.36348542,44.62982363,0.17681333,15,0.18551886,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,25,1,shared_minimum_normalized_objective_sum,0.88119307,9.49064331,63.09552579,0.17711429,14,0.18599106,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,26,1,shared_minimum_normalized_objective_sum,0.87166376,9.74847432,47.79032579,0.17711429,14,0.18438946,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,27,1,shared_minimum_normalized_objective_sum,0.75059893,8.42724565,46.01709111,0.17655000,12,0.18663734,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,TRACE-MOEA,stochastic_moea,28,1,shared_minimum_normalized_objective_sum,0.74546962,8.42724565,31.90709111,0.17655000,12,0.18674525,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
