paper,experiment_id,method,method_role,seed,hypervolume,hypervolume_worst_case,feasible_front_size,compromise_cost_index,compromise_loss_index,compromise_voltage_risk,compromise_hosting_capacity,compromise_reliability,compromise_survivability,portfolio_size,hosting_shortfall,der_readiness_shortfall,runtime_s,source_status
p3,base_distribution_planning,MOEA/D,baseline,26,0.00047204,0.00047204,1,0.00000000,0.12721025,0.20080373,0.00000000,0.35000000,0.42000000,0,0.01800000,0.48000000,0.374486,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,MOEA/D,baseline,27,0.00047204,0.00047204,1,0.00000000,0.12721025,0.20080373,0.00000000,0.35000000,0.42000000,0,0.01800000,0.48000000,0.370259,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,MOEA/D,baseline,28,0.00047204,0.00047204,1,0.00000000,0.12721025,0.20080373,0.00000000,0.35000000,0.42000000,0,0.01800000,0.48000000,0.367756,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,MOEA/D,baseline,29,0.00047204,0.00047204,1,0.00000000,0.12721025,0.20080373,0.00000000,0.35000000,0.42000000,0,0.01800000,0.48000000,0.362459,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,0,0.03939821,0.03939821,40,0.90788195,0.12414139,0.17668310,0.00002668,1.00000000,1.00000000,13,0.01797332,0.00000000,0.051134,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,1,0.03831356,0.03831356,39,0.92004739,0.12407409,0.17596060,0.00002552,1.00000000,1.00000000,13,0.01797448,0.00000000,0.051452,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,2,0.03439018,0.03439018,39,0.95651060,0.12400488,0.17580699,0.00004175,0.95673620,1.00000000,14,0.01795825,0.00000000,0.050667,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,3,0.03364435,0.03364435,39,0.97237288,0.11990864,0.17980468,0.00002668,0.93583241,1.00000000,12,0.01797332,0.00000000,0.051657,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,4,0.03732939,0.03732939,39,0.96557266,0.12396834,0.17548310,0.00003247,1.00000000,1.00000000,14,0.01796753,0.00000000,0.051868,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,5,0.03833483,0.03833483,39,0.98537253,0.12385201,0.17420003,0.00003479,1.00000000,1.00000000,14,0.01796521,0.00000000,0.051839,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,6,0.03904370,0.03904370,40,0.97320708,0.12391931,0.17492254,0.00003595,1.00000000,1.00000000,14,0.01796405,0.00000000,0.050889,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,7,0.03768452,0.03768452,39,0.90335092,0.12415966,0.17684505,0.00003131,1.00000000,1.00000000,13,0.01796869,0.00000000,0.050940,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,8,0.04127051,0.04127051,40,0.98537253,0.12385201,0.17420003,0.00003479,1.00000000,1.00000000,14,0.01796521,0.00000000,0.050044,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,9,0.03174380,0.03174380,39,0.96129223,0.11854899,0.18170645,0.00002204,0.91900597,1.00000000,11,0.01797796,0.00000000,0.049995,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,10,0.03407037,0.03407037,39,0.93269464,0.12261947,0.17944430,0.00149136,0.92496216,1.00000000,11,0.01650864,0.00000000,0.050768,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,11,0.04070937,0.04070937,39,0.99443458,0.12381547,0.17387615,0.00002552,1.00000000,1.00000000,14,0.01797448,0.00000000,0.051226,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,12,0.03927696,0.03927696,39,0.91551637,0.12409236,0.17612254,0.00003015,1.00000000,1.00000000,13,0.01796985,0.00000000,0.050937,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,13,0.03188800,0.03188800,39,0.83659815,0.12436926,0.17836893,0.00003479,0.88093730,1.00000000,12,0.01796521,0.00000000,0.050807,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,14,0.04134767,0.04134767,39,0.93221284,0.12400679,0.17523809,0.00002436,1.00000000,1.00000000,13,0.01797564,0.00000000,0.051008,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,15,0.03960380,0.03960380,39,0.97320708,0.12391931,0.17492254,0.00003595,1.00000000,1.00000000,14,0.01796405,0.00000000,0.051079,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,16,0.04181868,0.04181868,39,0.98537253,0.12385201,0.17420003,0.00003479,1.00000000,1.00000000,14,0.01796521,0.00000000,0.049190,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,17,0.03894650,0.03894650,40,0.98990355,0.12383374,0.17403809,0.00003015,1.00000000,1.00000000,14,0.01796985,0.00000000,0.052129,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,18,0.03237746,0.03237746,39,0.98109210,0.11843266,0.18042338,0.00002436,0.88606272,1.00000000,11,0.01797564,0.00000000,0.050707,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,19,0.04047008,0.04047008,39,0.98990355,0.12383374,0.17403809,0.00003015,1.00000000,1.00000000,14,0.01796985,0.00000000,0.050405,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,20,0.03807678,0.03807678,39,0.99750484,0.12391740,0.17549144,0.00005335,0.89067722,1.00000000,15,0.01794665,0.00000000,0.051245,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,21,0.03730834,0.03730834,40,0.96867605,0.12393758,0.17508448,0.00004059,0.97037209,1.00000000,14,0.01795941,0.00000000,0.051053,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,22,0.03682856,0.03682856,39,0.94127490,0.12397025,0.17491420,0.00001508,1.00000000,1.00000000,13,0.01798492,0.00000000,0.050926,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,23,0.03863543,0.03863543,39,0.97320708,0.12391931,0.17492254,0.00003595,1.00000000,1.00000000,14,0.01796405,0.00000000,0.051225,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,24,0.03606351,0.03606351,40,0.94434516,0.12407218,0.17652950,0.00004291,0.94310031,1.00000000,14,0.01795709,0.00000000,0.050352,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,25,0.03620332,0.03620332,39,0.91098534,0.12411063,0.17628448,0.00003479,0.96258015,1.00000000,13,0.01796521,0.00000000,0.050730,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,26,0.03651277,0.03651277,39,0.95651060,0.12400488,0.17580699,0.00004175,0.95673620,1.00000000,14,0.01795825,0.00000000,0.050901,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,27,0.03837459,0.03837459,39,0.97320708,0.12391931,0.17492254,0.00003595,1.00000000,1.00000000,14,0.01796405,0.00000000,0.051880,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,28,0.04037594,0.04037594,40,0.99896561,0.12379719,0.17371420,0.00002088,1.00000000,1.00000000,14,0.01797912,0.00000000,0.051431,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,GDE3,baseline,29,0.03417753,0.03417753,39,0.97631047,0.12388855,0.17452392,0.00004407,0.92379295,1.00000000,14,0.01795593,0.00000000,0.050263,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,0,0.03295794,0.03295794,39,0.99750484,0.12391740,0.17549144,0.00005335,0.89067722,1.00000000,15,0.01794665,0.00000000,0.051927,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,1,0.03935899,0.03935899,39,0.98990355,0.12383374,0.17403809,0.00003015,1.00000000,1.00000000,14,0.01796985,0.00000000,0.052804,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,2,0.03122484,0.03122484,39,0.93981413,0.12409045,0.17669144,0.00004755,0.88288528,1.00000000,14,0.01795245,0.00000000,0.051916,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,3,0.04066618,0.04066618,39,0.99753797,0.12378471,0.17347752,0.00003363,1.00000000,1.00000000,14,0.01796637,0.00000000,0.052142,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,4,0.03594350,0.03594350,39,0.97058548,0.12256274,0.17952738,0.00149484,0.96569735,1.00000000,12,0.01650516,0.00000000,0.050972,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,5,0.03718315,0.03718315,39,0.98987042,0.12396642,0.17605201,0.00004987,0.93725636,1.00000000,15,0.01795013,0.00000000,0.050901,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,6,0.03958760,0.03958760,39,0.93531623,0.12397604,0.17483947,0.00003247,0.98985193,1.00000000,13,0.01796753,0.00000000,0.050590,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,7,0.03664985,0.03664985,39,0.86235668,0.12424714,0.17716060,0.00001972,1.00000000,1.00000000,12,0.01798028,0.00000000,0.050674,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,8,0.03960555,0.03960555,40,0.97320708,0.12391931,0.17492254,0.00003595,1.00000000,1.00000000,14,0.01796405,0.00000000,0.050674,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,9,0.03579801,0.03579801,40,0.91551637,0.12409236,0.17612254,0.00003015,1.00000000,1.00000000,13,0.01796985,0.00000000,0.052427,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,10,0.02899366,0.02899366,39,0.88975784,0.12421448,0.17733088,0.00004523,0.82851420,0.98774962,13,0.01795477,0.00000000,0.051830,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,11,0.03916834,0.03916834,39,0.98537253,0.12385201,0.17420003,0.00003479,1.00000000,1.00000000,14,0.01796521,0.00000000,0.051592,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,12,0.03584211,0.03584211,39,0.91241298,0.12412312,0.17652116,0.00002204,1.00000000,1.00000000,13,0.01797796,0.00000000,0.052350,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,13,0.03740218,0.03740218,39,0.99663603,0.12278837,0.17684505,0.00186507,1.00000000,1.00000000,13,0.01613493,0.00000000,0.051432,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,14,0.03700769,0.03700769,39,0.96557266,0.12396834,0.17548310,0.00003247,1.00000000,1.00000000,14,0.01796753,0.00000000,0.055835,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,15,0.03732753,0.03732753,40,0.96104163,0.12398661,0.17564505,0.00003711,1.00000000,1.00000000,14,0.01796289,0.00000000,0.051234,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,16,0.03738101,0.03738101,39,0.94887618,0.12405391,0.17636756,0.00003827,1.00000000,1.00000000,14,0.01796173,0.00000000,0.052551,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,17,0.03776189,0.03776189,39,0.98537253,0.12385201,0.17420003,0.00003479,1.00000000,1.00000000,14,0.01796521,0.00000000,0.051947,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,18,0.03782406,0.03782406,39,0.96066721,0.12285031,0.17699865,0.00186635,1.00000000,1.00000000,12,0.01613365,0.00000000,0.051070,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,19,0.03854531,0.03854531,39,0.98447058,0.12285567,0.17756756,0.00186623,0.99246950,1.00000000,13,0.01613377,0.00000000,0.050643,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,20,0.03489417,0.03489417,38,0.96414502,0.12395585,0.17524643,0.00004523,0.91015706,1.00000000,14,0.01795477,0.00000000,0.053298,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,21,0.03524319,0.03524319,38,0.99038535,0.12244642,0.17824430,0.00149716,0.93275410,1.00000000,12,0.01650284,0.00000000,0.050984,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,22,0.03931223,0.03931223,39,0.97320708,0.12391931,0.17492254,0.00003595,1.00000000,1.00000000,14,0.01796405,0.00000000,0.051231,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,23,0.03406960,0.03406960,40,0.99750484,0.12391740,0.17549144,0.00005335,0.89067722,1.00000000,15,0.01794665,0.00000000,0.051221,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,24,0.03533081,0.03533081,37,0.93981413,0.12409045,0.17669144,0.00004755,0.88288528,1.00000000,14,0.01795245,0.00000000,0.052515,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,25,0.03728408,0.03728408,39,0.96557266,0.12396834,0.17548310,0.00003247,1.00000000,1.00000000,14,0.01796753,0.00000000,0.051471,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,26,0.04128269,0.04128269,39,0.98537253,0.12385201,0.17420003,0.00003479,1.00000000,1.00000000,14,0.01796521,0.00000000,0.052539,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,27,0.03572544,0.03572544,39,0.99038535,0.12244642,0.17824430,0.00149716,0.93275410,1.00000000,12,0.01650284,0.00000000,0.052647,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,28,0.03601935,0.03601935,39,0.91551637,0.12409236,0.17612254,0.00003015,1.00000000,1.00000000,13,0.01796985,0.00000000,0.051367,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,NSDE,baseline,29,0.03810548,0.03810548,40,0.99663603,0.12278837,0.17684505,0.00186507,1.00000000,1.00000000,13,0.01613493,0.00000000,0.052357,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,Standard DE,baseline,0,0.02807849,0.02807849,1,0.91551637,0.12409236,0.17612254,0.00003015,1.00000000,1.00000000,13,0.01796985,0.00000000,0.039177,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,Standard DE,baseline,1,0.03047758,0.03047758,1,0.98990355,0.12383374,0.17403809,0.00003015,1.00000000,1.00000000,14,0.01796985,0.00000000,0.011305,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,Standard DE,baseline,2,0.02818136,0.02818136,1,0.98847592,0.12382126,0.17380141,0.00004291,0.93742884,1.00000000,14,0.01795709,0.00000000,0.011514,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,Standard DE,baseline,3,0.03078498,0.03078498,1,0.99753797,0.12378471,0.17347752,0.00003363,1.00000000,1.00000000,14,0.01796637,0.00000000,0.011197,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,Standard DE,baseline,4,0.03066362,0.03066362,1,0.99300695,0.12380298,0.17363947,0.00003827,0.99764387,1.00000000,14,0.01796173,0.00000000,0.011426,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,Standard DE,baseline,5,0.03029284,0.03029284,1,0.98537253,0.12385201,0.17420003,0.00003479,1.00000000,1.00000000,14,0.01796521,0.00000000,0.010785,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,Standard DE,baseline,6,0.03047758,0.03047758,1,0.98990355,0.12383374,0.17403809,0.00003015,1.00000000,1.00000000,14,0.01796985,0.00000000,0.011323,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,Standard DE,baseline,7,0.03078498,0.03078498,1,0.99753797,0.12378471,0.17347752,0.00003363,1.00000000,1.00000000,14,0.01796637,0.00000000,0.011372,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,Standard DE,baseline,8,0.02948762,0.02948762,1,0.97320708,0.12391931,0.17492254,0.00003595,1.00000000,1.00000000,14,0.01796405,0.00000000,0.010753,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,Standard DE,baseline,9,0.02985804,0.02985804,1,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.01797680,0.00000000,0.011099,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,Standard DE,baseline,10,0.03078498,0.03078498,1,0.99753797,0.12378471,0.17347752,0.00003363,1.00000000,1.00000000,14,0.01796637,0.00000000,0.011351,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,Standard DE,baseline,11,0.02868687,0.02868687,1,0.96104163,0.12398661,0.17564505,0.00003711,1.00000000,1.00000000,14,0.01796289,0.00000000,0.011427,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,Standard DE,baseline,12,0.02967128,0.02967128,1,0.97773811,0.12390104,0.17476060,0.00003131,1.00000000,1.00000000,14,0.01796869,0.00000000,0.011418,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,Standard DE,baseline,13,0.02985804,0.02985804,1,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.01797680,0.00000000,0.012086,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,Standard DE,baseline,14,0.03066362,0.03066362,1,0.99300695,0.12380298,0.17363947,0.00003827,0.99764387,1.00000000,14,0.01796173,0.00000000,0.011405,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,Standard DE,baseline,15,0.03029284,0.03029284,1,0.98537253,0.12385201,0.17420003,0.00003479,1.00000000,1.00000000,14,0.01796521,0.00000000,0.010594,public_simbench_planning_v7_direct_moea_de_controls
p3,base_distribution_planning,Standard DE,baseline,16,0.02948762,0.02948762,1,0.97320708,0.12391931,0.17492254,0.00003595,1.00000000,1.00000000,14,0.01796405,0.00000000,0.011828,public_simbench_planning_v7_direct_moea_de_controls
