paper,experiment_id,method,method_role,seed,hypervolume,feasible_front_size,compromise_cost_index,compromise_reliability,compromise_renewable,compromise_risk,portfolio_size,local_move_count,trace_event_count,decision_coverage,preference_achievement_distance,runtime_s,source_status
p6,budget_constrained_selection,MOEA/D,baseline,25,0.02517992,3,0.07118984,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,nan,0.306502,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,MOEA/D,baseline,26,0.02600015,4,0.07118984,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,nan,0.311875,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,MOEA/D,baseline,27,0.03689548,4,0.09264037,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,nan,0.305935,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,MOEA/D,baseline,28,0.02534382,4,0.07118984,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,nan,0.306469,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,MOEA/D,baseline,29,0.02604686,6,0.07118984,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,nan,0.315330,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,0,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000380,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,1,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000346,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,2,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000588,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,3,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000390,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,4,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000346,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,5,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000342,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,6,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000329,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,7,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000332,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,8,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000326,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,9,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000318,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,10,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000326,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,11,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000318,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,12,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000312,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,13,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000309,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,14,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000314,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,15,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000314,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,16,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000310,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,17,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000317,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,18,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000308,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,19,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000311,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,20,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000315,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,21,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000308,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,22,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000466,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,23,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000501,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,24,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000438,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,25,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000353,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,26,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000396,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,27,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000335,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,28,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000329,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Greedy BCR,baseline,29,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,nan,0.000317,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,0,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000552,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,1,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000440,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,2,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000415,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,3,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000413,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,4,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000427,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,5,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000462,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,6,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000464,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,7,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000430,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,8,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000436,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,9,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000419,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,10,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000415,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,11,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000406,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,12,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000677,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,13,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000500,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,14,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000421,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,15,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000407,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,16,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000462,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,17,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000447,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,18,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000417,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,19,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000418,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,20,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000414,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,21,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000401,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,22,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000393,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,23,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000389,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,24,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000410,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,25,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000401,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,26,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000392,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,27,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000407,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,28,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000462,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,AHP-TOPSIS,baseline,29,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,nan,0.000469,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,0,0.07697810,1,0.97876020,9.18479774,32.72845825,0.21428868,9,0,0,0.00000000,nan,0.000466,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,1,0.06724250,1,0.98806058,7.32360847,12.62882972,0.18098558,7,0,0,0.00000000,nan,0.000374,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,2,0.04809821,1,0.94131283,4.11859500,30.98901049,0.18352500,8,0,0,0.00000000,nan,0.000348,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,3,0.05181622,1,0.99453342,4.51670781,26.04117377,0.15637143,7,0,0,0.00000000,nan,0.000348,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,4,0.06182772,1,0.99880479,6.62905624,15.47818545,0.20052212,9,0,0,0.00000000,nan,0.000354,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,5,0.05902883,1,0.96500443,6.15224314,17.07206648,0.20052212,9,0,0,0.00000000,nan,0.000410,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,6,0.06519830,1,0.99412785,8.25340244,21.44738028,0.28799973,7,0,0,0.00000000,nan,0.000372,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,7,0.04688366,1,0.94442959,3.92707246,7.01176000,0.16804444,9,0,0,0.00000000,nan,0.000345,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,8,0.03790745,1,0.92897282,2.53478595,41.25169053,0.19997143,7,0,0,0.00000000,nan,0.000339,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,9,0.04043751,1,0.95559848,3.34113482,22.50427468,0.24124000,5,0,0,0.00000000,nan,0.000331,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,10,0.04254414,1,0.93663680,3.15449842,54.07118837,0.18934000,10,0,0,0.00000000,nan,0.000337,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,11,0.06282152,1,0.98033203,6.66430348,37.49747901,0.20308738,8,0,0,0.00000000,nan,0.000336,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,12,0.06535355,1,0.96501022,7.01781672,20.81754545,0.18669987,7,0,0,0.00000000,nan,0.000331,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,13,0.09999529,1,0.97626062,12.94951989,55.00287614,0.22419143,12,0,0,0.00000000,nan,0.000326,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,14,0.04884141,1,0.99372682,4.16285641,28.39319265,0.17245714,7,0,0,0.00000000,nan,0.000338,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,15,0.07717655,1,0.98989568,9.17902938,34.39621397,0.21253981,10,0,0,0.00000000,nan,0.000335,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,16,0.05020793,1,0.95713012,4.26002323,1.06838112,0.13872000,5,0,0,0.00000000,nan,0.000325,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,17,0.07434508,1,0.99254675,8.62946187,49.25301725,0.21604424,9,0,0,0.00000000,nan,0.000322,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,18,0.07736213,1,0.99277758,9.51007658,5.39042456,0.21522201,9,0,0,0.00000000,nan,0.000319,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,19,0.05111870,1,0.97703342,4.61598841,4.46625580,0.16674286,7,0,0,0.00000000,nan,0.000328,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,20,0.07810728,1,0.96984398,9.48430568,1.80530784,0.20214259,7,0,0,0.00000000,nan,0.000323,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,21,0.07765245,1,0.95907214,9.47095690,13.49749825,0.21428868,9,0,0,0.00000000,nan,0.000710,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,22,0.08566123,1,0.97688007,10.92980340,0.48956137,0.21251402,7,0,0,0.00000000,nan,0.000408,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,23,0.06099798,1,0.95517644,6.73929947,4.78090645,0.21611238,8,0,0,0.00000000,nan,0.000374,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,24,0.05814533,1,0.96148616,5.94911005,30.51698872,0.20378318,6,0,0,0.00000000,nan,0.000440,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,25,0.04858093,1,0.96608645,3.93282449,62.42522633,0.17125714,7,0,0,0.00000000,nan,0.000369,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,26,0.07327883,1,0.99698302,8.89639768,5.73136040,0.22142201,9,0,0,0.00000000,nan,0.000341,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,27,0.04077072,1,0.98071212,2.91449842,58.03622837,0.19818000,10,0,0,0.00000000,nan,0.000343,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,28,0.06361841,1,0.99446654,8.09226504,8.95468244,0.28986635,6,0,0,0.00000000,nan,0.000344,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Random Feasible,baseline,29,0.03856691,1,0.99398753,2.59814044,42.24990737,0.19388889,9,0,0,0.00000000,nan,0.000335,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Pareto Local Search,baseline,0,0.09487791,40,0.99918399,10.64839522,27.94715281,0.20386651,12,0,0,0.00000000,nan,1.483052,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Pareto Local Search,baseline,1,0.10420068,40,0.97663584,12.19148163,6.50128777,0.24208156,11,0,0,0.00000000,nan,1.488072,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,budget_constrained_selection,Pareto Local Search,baseline,2,0.09545816,40,0.99113363,10.64839522,30.63763281,0.20386651,12,0,0,0.00000000,nan,1.449064,public_rts_simbench_nerc_project_review_v3_direct_family_controls
