paper,experiment_id,method,method_role,seed,hypervolume,hypervolume_worst_case,feasible_front_size,compromise_cost_index,compromise_loss_index,compromise_voltage_risk,compromise_hosting_capacity,compromise_reliability,compromise_survivability,portfolio_size,hosting_shortfall,der_readiness_shortfall,runtime_s,source_status
p4,deterministic_vs_scenario,MOEA/D,baseline,28,0.00047204,0.00047204,1,0.00000000,0.14509070,0.22902836,0.00000000,0.35000000,0.37228260,0,0.01800000,0.48000000,0.434158,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,MOEA/D,baseline,29,0.00047204,0.00047204,1,0.00000000,0.14509070,0.22902836,0.00000000,0.35000000,0.37228260,0,0.01800000,0.48000000,0.469539,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,0,0.21628380,0.21364413,1,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.038304,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,1,0.20339672,0.20105542,1,0.92672965,0.14207857,0.20482467,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.005377,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,2,0.21628380,0.21364413,1,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.005429,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,3,0.21628380,0.21364413,1,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.005402,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,4,0.20339672,0.20105542,1,0.92672965,0.14207857,0.20482467,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.005242,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,5,0.21628380,0.21364413,1,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.005493,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,6,0.21628380,0.21364413,1,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.004904,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,7,0.21628380,0.21364413,1,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.005123,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,8,0.21628380,0.21364413,1,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.005263,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,9,0.20339672,0.20105542,1,0.92672965,0.14207857,0.20482467,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.005153,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,10,0.21628380,0.21364413,1,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.005269,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,11,0.20339672,0.20105542,1,0.92672965,0.14207857,0.20482467,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.005100,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,12,0.21628380,0.21364413,1,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.005580,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,13,0.21628380,0.21364413,1,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.006227,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,14,0.20339672,0.20105542,1,0.92672965,0.14207857,0.20482467,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.005180,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,15,0.21628380,0.21364413,1,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.004940,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,16,0.20339672,0.20105542,1,0.92672965,0.14207857,0.20482467,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.008631,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,17,0.21628380,0.21364413,1,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.008114,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,18,0.20339672,0.20105542,1,0.92672965,0.14207857,0.20482467,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.005317,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,19,0.21628380,0.21364413,1,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.005219,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,20,0.21628380,0.21364413,1,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.005232,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,21,0.20339672,0.20105542,1,0.92672965,0.14207857,0.20482467,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.005236,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,22,0.21628380,0.21364413,1,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.005308,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,23,0.21628380,0.21364413,1,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.007160,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,24,0.20339672,0.20105542,1,0.92672965,0.14207857,0.20482467,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.005884,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,25,0.21628380,0.21364413,1,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.005127,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,26,0.21628380,0.21364413,1,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.005836,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,27,0.21628380,0.21364413,1,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.004979,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,28,0.20339672,0.20105542,1,0.92672965,0.14207857,0.20482467,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.005162,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,GA,baseline,29,0.20339672,0.20105542,1,0.92672965,0.14207857,0.20482467,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.005284,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,0,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000386,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,1,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000329,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,2,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000389,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,3,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000385,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,4,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000322,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,5,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000365,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,6,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000313,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,7,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000363,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,8,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000328,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,9,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000328,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,10,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000320,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,11,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000299,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,12,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000303,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,13,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000314,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,14,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000301,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,15,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000345,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,16,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000328,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,17,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000306,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,18,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000394,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,19,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000336,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,20,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000396,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,21,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000463,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,22,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000322,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,23,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000433,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,24,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000335,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,25,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000330,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,26,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000308,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,27,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000407,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,28,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000338,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Weighted Sum,baseline,29,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000316,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,0,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000453,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,1,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000327,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,2,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000315,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,3,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000363,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,4,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000327,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,5,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000527,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,6,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000343,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,7,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000317,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,8,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000415,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,9,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000358,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,10,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000322,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,11,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000430,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,12,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000333,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,13,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000349,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,14,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000322,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,15,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000303,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,16,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000357,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,17,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000309,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,18,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000303,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,19,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000312,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,20,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000297,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,21,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000368,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,22,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000348,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,23,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000310,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,24,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000429,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,25,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000342,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,26,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000378,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,27,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000354,public_simbench_planning_v2_real_moea
p4,deterministic_vs_scenario,Deterministic Planning,baseline,28,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000323,public_simbench_planning_v2_real_moea
