run_namespace,cap,horizon_hours,method,method_role,selection_objective,blend_mode,alpha_head,checkpoint_epoch,ridge_lambda,seed_index,seed,runtime_s,curtailment_mae,curtailment_rmse,event_f1,event_precision,event_recall,onset_f1,onset_precision,onset_recall,onset_mae,stress_subset_mae,detection_threshold,threshold_status,n_fit,n_selection,n_calibration,n_test,n_onsets_selection,n_onsets_calibration,n_onsets_test,n_events_test
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,20,NA,5,83,0.589877,0.0092928082,0.0277452331,0.0000000000,0.0000000000,0.0000000000,0.1428571429,0.1030927835,0.2325581395,0.0988537772,0.0218833004,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,5,83,0.609603,0.0086730546,0.0273864852,0.0000000000,0.0000000000,0.0000000000,0.1440000000,0.1097560976,0.2093023256,0.1006784516,0.0217073375,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,5,83,0.609603,0.0077866499,0.0277730543,0.0000000000,0.0000000000,0.0000000000,0.1891891892,0.1333333333,0.3255813953,0.0983555334,0.0206073844,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,5,83,0.609603,0.0081971936,0.0272077870,0.0000000000,0.0000000000,0.0000000000,0.1767068273,0.1349693252,0.2558139535,0.0993005300,0.0210860557,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,5,83,0.609603,0.0086730546,0.0273864852,0.0000000000,0.0000000000,0.0000000000,0.1440000000,0.1097560976,0.2093023256,0.1006784516,0.0217073375,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR,proposed,mae,selected,0.000000,20,NA,6,97,0.556210,0.0079090025,0.0279431168,0.0000000000,0.0000000000,0.0000000000,0.1860465116,0.1302325581,0.3255813953,0.0986301722,0.0205279301,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,20,NA,6,97,0.556210,0.0079090025,0.0279431168,0.0000000000,0.0000000000,0.0000000000,0.1860465116,0.1302325581,0.3255813953,0.0986301722,0.0205279301,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,20,NA,6,97,0.556210,0.0084150762,0.0275832615,0.0000000000,0.0000000000,0.0000000000,0.1646090535,0.1273885350,0.2325581395,0.0997638683,0.0208981544,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,20,NA,6,97,0.556210,0.0089775377,0.0278327772,0.0000000000,0.0000000000,0.0000000000,0.1159420290,0.0991735537,0.1395348837,0.1015550792,0.0214399420,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,6,97,0.574958,0.0086837855,0.0273094249,0.0000000000,0.0000000000,0.0000000000,0.1367521368,0.1081081081,0.1860465116,0.1007122431,0.0216519821,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,6,97,0.574958,0.0078392763,0.0277785246,0.0000000000,0.0000000000,0.0000000000,0.1800000000,0.1261682243,0.3139534884,0.0984283972,0.0204833301,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,6,97,0.574958,0.0082400805,0.0272248401,0.0000000000,0.0000000000,0.0000000000,0.1583333333,0.1233766234,0.2209302326,0.0992360676,0.0209981421,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,6,97,0.574958,0.0086837855,0.0273094249,0.0000000000,0.0000000000,0.0000000000,0.1367521368,0.1081081081,0.1860465116,0.1007122431,0.0216519821,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR,proposed,mae,selected,0.000000,20,NA,7,109,0.597223,0.0078125881,0.0277464679,0.0000000000,0.0000000000,0.0000000000,0.1885521886,0.1327014218,0.3255813953,0.0984884458,0.0205846699,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,20,NA,7,109,0.597223,0.0078125881,0.0277464679,0.0000000000,0.0000000000,0.0000000000,0.1885521886,0.1327014218,0.3255813953,0.0984884458,0.0205846699,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,20,NA,7,109,0.597223,0.0083862922,0.0273152166,0.0000000000,0.0000000000,0.0000000000,0.1860465116,0.1395348837,0.2790697674,0.0986847618,0.0210741886,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,20,NA,7,109,0.597223,0.0090123976,0.0275788629,0.0000000000,0.0000000000,0.0000000000,0.1445783133,0.1104294479,0.2093023256,0.0995384275,0.0217342551,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,7,109,0.617039,0.0101090033,0.0272920840,0.0000000000,0.0000000000,0.0000000000,0.1441441441,0.1176470588,0.1860465116,0.0992820289,0.0222353398,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,7,109,0.617039,0.0078739849,0.0278526153,0.0000000000,0.0000000000,0.0000000000,0.1920529801,0.1342592593,0.3372093023,0.0984671699,0.0206113752,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,7,109,0.617039,0.0089718382,0.0271846576,0.0000000000,0.0000000000,0.0000000000,0.1920000000,0.1463414634,0.2790697674,0.0985459245,0.0213552717,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,7,109,0.617039,0.0101090033,0.0272920840,0.0000000000,0.0000000000,0.0000000000,0.1441441441,0.1176470588,0.1860465116,0.0992820289,0.0222353398,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR,proposed,mae,selected,0.000000,10,NA,8,127,0.590887,0.0079986792,0.0278520220,0.0000000000,0.0000000000,0.0000000000,0.2200647249,0.1524663677,0.3953488372,0.0974442360,0.0206641374,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,10,NA,8,127,0.590887,0.0079986792,0.0278520220,0.0000000000,0.0000000000,0.0000000000,0.2200647249,0.1524663677,0.3953488372,0.0974442360,0.0206641374,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,10,NA,8,127,0.590887,0.0086175346,0.0274771062,0.0000000000,0.0000000000,0.0000000000,0.1234567901,0.0955414013,0.1744186047,0.0998079840,0.0209235083,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,10,NA,8,127,0.590887,0.0092693609,0.0279100838,0.0000000000,0.0000000000,0.0000000000,0.1243523316,0.1121495327,0.1395348837,0.1022431389,0.0212756048,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,8,127,0.609070,0.0089894475,0.0273981167,0.0000000000,0.0000000000,0.0000000000,0.1317829457,0.0988372093,0.1976744186,0.0996826792,0.0217733817,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,8,127,0.609070,0.0080010215,0.0277793462,0.0000000000,0.0000000000,0.0000000000,0.2135922330,0.1479820628,0.3837209302,0.0974004230,0.0206693419,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,8,127,0.609070,0.0084757635,0.0272114916,0.0000000000,0.0000000000,0.0000000000,0.1654135338,0.1222222222,0.2558139535,0.0985165910,0.0211671453,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,8,127,0.609070,0.0089894475,0.0273981167,0.0000000000,0.0000000000,0.0000000000,0.1317829457,0.0988372093,0.1976744186,0.0996826792,0.0217733817,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR,proposed,mae,selected,0.000000,20,NA,9,139,0.569643,0.0080719380,0.0285344110,0.0000000000,0.0000000000,0.0000000000,0.1672240803,0.1173708920,0.2906976744,0.0997078602,0.0210792508,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,20,NA,9,139,0.569643,0.0080719380,0.0285344110,0.0000000000,0.0000000000,0.0000000000,0.1672240803,0.1173708920,0.2906976744,0.0997078602,0.0210792508,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,20,NA,9,139,0.569643,0.0084118331,0.0276021936,0.0000000000,0.0000000000,0.0000000000,0.1406250000,0.1058823529,0.2093023256,0.0996129292,0.0215913470,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,20,NA,9,139,0.569643,0.0087963305,0.0274307035,0.0000000000,0.0000000000,0.0000000000,0.1328125000,0.1000000000,0.1976744186,0.0995179983,0.0222143422,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,9,139,0.588370,0.0101877023,0.0271354665,0.0000000000,0.0000000000,0.0000000000,0.1440000000,0.1097560976,0.2093023256,0.0978633118,0.0233158959,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,9,139,0.588370,0.0080237214,0.0284492518,0.0000000000,0.0000000000,0.0000000000,0.1718213058,0.1219512195,0.2906976744,0.0996806608,0.0210073322,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,9,139,0.588370,0.0090975236,0.0273638110,0.0000000000,0.0000000000,0.0000000000,0.1467181467,0.1098265896,0.2209302326,0.0987719863,0.0221345160,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,9,139,0.588370,0.0101877023,0.0271354665,0.0000000000,0.0000000000,0.0000000000,0.1440000000,0.1097560976,0.2093023256,0.0978633118,0.0233158959,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
