paper,experiment_id,method,method_role,seed,hypervolume,feasible_front_size,compromise_cost_index,compromise_reliability,compromise_renewable,compromise_risk,portfolio_size,local_move_count,trace_event_count,decision_coverage,preference_achievement_distance,runtime_s,source_status
p5,benchmark_portfolio_optimization,MOEA/D,baseline,19,0.03582650,3,0.07168448,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.76963957,0.383333,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,MOEA/D,baseline,20,0.02150123,2,0.07069483,0.19055556,17.68253684,0.18840000,1,0,0,0.00000000,0.85274169,0.384671,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,MOEA/D,baseline,21,0.02524531,3,0.05508621,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,0.84944915,0.382136,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,MOEA/D,baseline,22,0.02154196,2,0.07168448,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.85256622,0.379910,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,MOEA/D,baseline,23,0.02154207,3,0.07168448,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.85256622,0.381894,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,MOEA/D,baseline,24,0.02519759,3,0.05508621,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,0.84944915,0.378231,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,MOEA/D,baseline,25,0.02438209,3,0.21307414,0.57166667,55.77001053,0.18840000,3,0,0,0.00000000,0.83781655,0.392686,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,MOEA/D,baseline,26,0.02150123,2,0.07069483,0.19055556,17.68253684,0.18840000,1,0,0,0.00000000,0.85274169,0.386188,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,MOEA/D,baseline,27,0.02154196,2,0.07168448,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.85256622,0.382801,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,MOEA/D,baseline,28,0.03582650,3,0.07168448,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.76963957,0.381567,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,MOEA/D,baseline,29,0.02145355,2,0.06953621,0.19055556,14.49533684,0.18840000,1,0,0,0.00000000,0.85294718,0.384429,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,0,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.077482,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,1,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.078621,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,2,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.077990,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,3,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.078696,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,4,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.078175,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,5,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.078035,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,6,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.077774,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,7,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.078325,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,8,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.078362,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,9,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.078748,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,10,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.077742,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,11,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.077758,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,12,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.077715,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,13,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.078136,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,14,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.077688,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,15,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.075931,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,16,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.078502,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,17,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.077878,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,18,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.076760,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,19,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.076859,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,20,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.077564,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,21,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.078312,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,22,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.080073,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,23,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.077610,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,24,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.077592,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,25,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.077316,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,26,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.077560,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,27,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.077775,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,28,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.077545,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,AHP-TOPSIS,baseline,29,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.077516,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,0,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.077121,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,1,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.076393,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,2,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.077879,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,3,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.078177,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,4,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.077485,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,5,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.077738,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,6,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.078497,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,7,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.077024,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,8,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.076929,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,9,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.078671,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,10,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.077888,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,11,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.078261,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,12,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.077458,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,13,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.078089,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,14,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.077855,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,15,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.077358,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,16,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.077945,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,17,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.078616,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,18,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.077164,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,19,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.077549,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,20,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.077140,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,21,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.077894,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,22,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.078029,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,23,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.077224,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,24,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.078690,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,25,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.077853,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,26,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.077708,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,27,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.077523,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,28,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.076634,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Weighted Sum,baseline,29,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.076550,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Greedy BCR,baseline,0,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.077512,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Greedy BCR,baseline,1,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.078166,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Greedy BCR,baseline,2,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.077939,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Greedy BCR,baseline,3,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.077157,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Greedy BCR,baseline,4,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.078529,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Greedy BCR,baseline,5,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.078672,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Greedy BCR,baseline,6,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.076784,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Greedy BCR,baseline,7,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.078371,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Greedy BCR,baseline,8,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.077739,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Greedy BCR,baseline,9,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.078072,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Greedy BCR,baseline,10,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.077454,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Greedy BCR,baseline,11,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.077396,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Greedy BCR,baseline,12,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.077556,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Greedy BCR,baseline,13,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.077666,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Greedy BCR,baseline,14,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.079471,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Greedy BCR,baseline,15,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.078140,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Greedy BCR,baseline,16,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.077947,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Greedy BCR,baseline,17,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.078661,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Greedy BCR,baseline,18,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.077832,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Greedy BCR,baseline,19,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.076775,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Greedy BCR,baseline,20,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.078198,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Greedy BCR,baseline,21,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.077092,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,benchmark_portfolio_optimization,Greedy BCR,baseline,22,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.076896,public_rts_simbench_nerc_project_review_v3_direct_family_controls
